distance_m,cdf
12.05680494096467,0.003215434083601286
12.066351280275514,0.006430868167202572
12.55172278036438,0.00964630225080386
12.920809361663556,0.012861736334405145
12.920809361663556,0.01607717041800643
12.920809361663556,0.01929260450160772
12.920809361663556,0.022508038585209004
13.336732328129726,0.02572347266881029
13.336732328129726,0.028938906752411574
13.365535491298308,0.03215434083601286
13.365535491298308,0.03536977491961415
14.101165867722562,0.03858520900321544
14.181811318085673,0.04180064308681672
14.181811318085673,0.04501607717041801
14.406856577016505,0.04823151125401929
14.406856577016505,0.05144694533762058
14.54572914051586,0.05466237942122187
14.54972334300944,0.05787781350482315
14.54972334300944,0.06109324758842444
14.54972334300944,0.06430868167202572
14.54972334300944,0.06752411575562701
14.54972334300944,0.0707395498392283
15.0205170323305,0.07395498392282958
15.0205170323305,0.07717041800643087
15.78373259874528,0.08038585209003216
15.78373259874528,0.08360128617363344
15.893914194981816,0.08681672025723473
16.057074881399547,0.09003215434083602
16.057074881399547,0.0932475884244373
16.238039030021106,0.09646302250803858
16.238039030021106,0.09967845659163987
16.238039030021106,0.10289389067524116
17.102330571235708,0.10610932475884244
17.5728170593084,0.10932475884244373
17.5728170593084,0.11254019292604502
17.5728170593084,0.1157556270096463
17.5728170593084,0.1189710610932476
17.5728170593084,0.12218649517684887
18.211044402095446,0.12540192926045016
18.211044402095446,0.12861736334405144
18.661729773224874,0.13183279742765272
18.661729773224874,0.13504823151125403
19.21030733819288,0.1382636655948553
19.21030733819288,0.1414790996784566
19.21030733819288,0.14469453376205788
21.086338066181963,0.14790996784565916
21.086338066181963,0.15112540192926044
21.12311949714826,0.15434083601286175
21.12311949714826,0.15755627009646303
21.77180271563157,0.1607717041800643
21.77180271563157,0.1639871382636656
21.860055375102625,0.16720257234726688
21.860055375102625,0.17041800643086816
22.150217382811793,0.17363344051446947
23.117894418442912,0.17684887459807075
23.117894418442912,0.18006430868167203
23.117894418442912,0.1832797427652733
23.117894418442912,0.1864951768488746
23.117894418442912,0.18971061093247588
23.117894418442912,0.19292604501607716
23.248689202391933,0.19614147909967847
