esr_bps_hz,cdf,window_index,window_style
62.449300886134374,0.008333333333333333,1,dashed
66.05332942973394,0.016666666666666666,1,dashed
66.93825916124827,0.025,1,dashed
67.99379902202179,0.03333333333333333,1,dashed
69.78736839739503,0.041666666666666664,1,dashed
70.89859960508595,0.05,1,dashed
72.74886219048085,0.058333333333333334,1,dashed
72.88115861114122,0.06666666666666667,1,dashed
73.479865940076,0.075,1,dashed
76.30142496465909,0.08333333333333333,1,dashed
76.64882826660062,0.09166666666666666,1,dashed
76.97113098617547,0.1,1,dashed
76.98481587355118,0.10833333333333334,1,dashed
77.63965277898524,0.11666666666666667,1,dashed
78.65344403216707,0.125,1,dashed
78.71569485991328,0.13333333333333333,1,dashed
78.8004099531903,0.14166666666666666,1,dashed
80.29288158134776,0.15,1,dashed
80.79710510306826,0.15833333333333333,1,dashed
81.05152420651392,0.16666666666666666,1,dashed
81.0548771938985,0.175,1,dashed
81.40005227316324,0.18333333333333332,1,dashed
81.43813155378616,0.19166666666666668,1,dashed
81.66120542316902,0.2,1,dashed
82.05502793945128,0.20833333333333334,1,dashed
82.51559398876401,0.21666666666666667,1,dashed
83.05847021523945,0.225,1,dashed
83.41321367711413,0.23333333333333334,1,dashed
84.00391358705933,0.24166666666666667,1,dashed
84.51024749915858,0.25,1,dashed
85.00437885478205,0.25833333333333336,1,dashed
85.65604223499865,0.26666666666666666,1,dashed
86.09380233593356,0.275,1,dashed
87.00774430950915,0.2833333333333333,1,dashed
87.07694965638764,0.2916666666666667,1,dashed
87.12379911881933,0.3,1,dashed
88.13579786404593,0.30833333333333335,1,dashed
88.27701135499693,0.31666666666666665,1,dashed
88.30436490319683,0.325,1,dashed
88.59726584916443,0.3333333333333333,1,dashed
89.11857128952224,0.3416666666666667,1,dashed
89.15304659320708,0.35,1,dashed
89.3427905587031,0.35833333333333334,1,dashed
89.40506692099622,0.36666666666666664,1,dashed
89.60745675978211,0.375,1,dashed
89.69506205790009,0.38333333333333336,1,dashed
90.12894058323675,0.39166666666666666,1,dashed
90.21382581487292,0.4,1,dashed
90.37731421759173,0.4083333333333333,1,dashed
90.85746334639603,0.4166666666666667,1,dashed
90.88293762145955,0.425,1,dashed
91.40032896906754,0.43333333333333335,1,dashed
91.99172464567043,0.44166666666666665,1,dashed
92.27704000081323,0.45,1,dashed
92.31486330676906,0.4583333333333333,1,dashed
92.35373451594276,0.4666666666666667,1,dashed
92.64612770876928,0.475,1,dashed
93.16765384486006,0.48333333333333334,1,dashed
93.41089566266918,0.49166666666666664,1,dashed
93.91089432210276,0.5,1,dashed
94.68315545180654,0.5083333333333333,1,dashed
95.084790531245,0.5166666666666667,1,dashed
95.31588551631158,0.525,1,dashed
95.43877171463365,0.5333333333333333,1,dashed
95.52528476859895,0.5416666666666666,1,dashed
95.62022772268428,0.55,1,dashed
95.84384323907456,0.5583333333333333,1,dashed
96.21412131915638,0.5666666666666667,1,dashed
96.57717939494987,0.575,1,dashed
96.60247321038439,0.5833333333333334,1,dashed
96.60906502995641,0.5916666666666667,1,dashed
96.73324914428096,0.6,1,dashed
96.75941653475682,0.6083333333333333,1,dashed
97.01244247995703,0.6166666666666667,1,dashed
97.11711265335111,0.625,1,dashed
97.20334769116731,0.6333333333333333,1,dashed
97.77900266734864,0.6416666666666667,1,dashed
98.83210487468948,0.65,1,dashed
99.9564778489665,0.6583333333333333,1,dashed
100.1092395843575,0.6666666666666666,1,dashed
100.23216783646282,0.675,1,dashed
100.47079561779513,0.6833333333333333,1,dashed
100.64973521208258,0.6916666666666667,1,dashed
101.16286298686836,0.7,1,dashed
101.36790244534131,0.7083333333333334,1,dashed
101.69180171236302,0.7166666666666667,1,dashed
101.78992083268099,0.725,1,dashed
101.81543336198052,0.7333333333333333,1,dashed
102.3440295358941,0.7416666666666667,1,dashed
102.7681276826842,0.75,1,dashed
103.3441484458097,0.7583333333333333,1,dashed
103.37000503277693,0.7666666666666667,1,dashed
103.62877818620925,0.775,1,dashed
103.75210239937394,0.7833333333333333,1,dashed
103.78667995418527,0.7916666666666666,1,dashed
104.52025393592653,0.8,1,dashed
105.07361339075732,0.8083333333333333,1,dashed
105.36358813617909,0.8166666666666667,1,dashed
105.3966182955613,0.825,1,dashed
105.57550066762353,0.8333333333333334,1,dashed
105.61521928616389,0.8416666666666667,1,dashed
105.93745053187541,0.85,1,dashed
106.35631423084126,0.8583333333333333,1,dashed
106.86406151301644,0.8666666666666667,1,dashed
107.10547731913181,0.875,1,dashed
107.19963411038384,0.8833333333333333,1,dashed
107.21414663670723,0.8916666666666667,1,dashed
107.59378053118877,0.9,1,dashed
107.72905316366095,0.9083333333333333,1,dashed
108.5664356036191,0.9166666666666666,1,dashed
108.84664579737992,0.925,1,dashed
108.89905134459086,0.9333333333333333,1,dashed
110.36990660611255,0.9416666666666667,1,dashed
110.90933070436282,0.95,1,dashed
110.96557212450007,0.9583333333333334,1,dashed
116.59212979230925,0.9666666666666667,1,dashed
117.65709583430804,0.975,1,dashed
118.95426691857998,0.9833333333333333,1,dashed
118.96907679729352,0.9916666666666667,1,dashed
129.37957525013067,1.0,1,dashed
