value_db,cdf
-120.0,0.00013869625520110957
-120.0,0.00027739251040221914
-120.0,0.00041608876560332873
-120.0,0.0005547850208044383
-120.0,0.0006934812760055479
-120.0,0.0008321775312066575
-120.0,0.000970873786407767
-120.0,0.0011095700416088765
-120.0,0.0012482662968099861
-120.0,0.0013869625520110957
-120.0,0.0015256588072122053
-120.0,0.001664355062413315
-120.0,0.0018030513176144243
-120.0,0.001941747572815534
-120.0,0.0020804438280166435
-120.0,0.002219140083217753
-120.0,0.0023578363384188627
-120.0,0.0024965325936199723
-120.0,0.002635228848821082
-120.0,0.0027739251040221915
-120.0,0.002912621359223301
-120.0,0.0030513176144244107
-120.0,0.0031900138696255203
-120.0,0.00332871012482663
-120.0,0.0034674063800277394
-120.0,0.0036061026352288486
-120.0,0.003744798890429958
-120.0,0.003883495145631068
-120.0,0.004022191400832178
-120.0,0.004160887656033287
-120.0,0.004299583911234397
-120.0,0.004438280166435506
-120.0,0.004576976421636616
-120.0,0.004715672676837725
-120.0,0.0048543689320388345
-120.0,0.0049930651872399446
-120.0,0.005131761442441054
-120.0,0.005270457697642164
-120.0,0.005409153952843273
-120.0,0.005547850208044383
-120.0,0.005686546463245492
-120.0,0.005825242718446602
-120.0,0.005963938973647711
-120.0,0.006102635228848821
-120.0,0.0062413314840499305
-120.0,0.0063800277392510405
-120.0,0.00651872399445215
-120.0,0.00665742024965326
-120.0,0.006796116504854369
-120.0,0.006934812760055479
-120.0,0.007073509015256588
-120.0,0.007212205270457697
-120.0,0.007350901525658807
-120.0,0.007489597780859916
-120.0,0.0076282940360610264
-120.0,0.007766990291262136
-120.0,0.007905686546463245
-120.0,0.008044382801664356
-120.0,0.008183079056865465
-120.0,0.008321775312066574
-120.0,0.008460471567267683
-120.0,0.008599167822468794
-120.0,0.008737864077669903
-120.0,0.008876560332871012
-120.0,0.009015256588072122
-120.0,0.009153952843273232
-120.0,0.009292649098474342
-120.0,0.00943134535367545
-120.0,0.00957004160887656
-120.0,0.009708737864077669
-120.0,0.00984743411927878
-120.0,0.009986130374479889
-120.0,0.010124826629680998
-120.0,0.010263522884882107
-120.0,0.010402219140083218
-120.0,0.010540915395284327
-120.0,0.010679611650485437
-120.0,0.010818307905686546
-120.0,0.010957004160887657
-120.0,0.011095700416088766
-120.0,0.011234396671289875
-120.0,0.011373092926490984
-120.0,0.011511789181692095
-120.0,0.011650485436893204
-120.0,0.011789181692094313
-120.0,0.011927877947295423
-120.0,0.012066574202496532
-120.0,0.012205270457697643
-120.0,0.012343966712898752
-120.0,0.012482662968099861
-120.0,0.01262135922330097
-120.0,0.012760055478502081
-120.0,0.01289875173370319
-120.0,0.0130374479889043
-120.0,0.013176144244105409
-120.0,0.01331484049930652
-120.0,0.013453536754507629
-120.0,0.013592233009708738
-120.0,0.013730929264909847
-120.0,0.013869625520110958
-120.0,0.014008321775312067
-120.0,0.014147018030513176
-120.0,0.014285714285714285
-120.0,0.014424410540915394
-120.0,0.014563106796116505
-120.0,0.014701803051317614
-120.0,0.014840499306518724
-120.0,0.014979195561719833
-120.0,0.015117891816920944
-120.0,0.015256588072122053
-120.0,0.015395284327323162
-120.0,0.015533980582524271
-120.0,0.015672676837725382
-120.0,0.01581137309292649
-120.0,0.0159500693481276
-120.0,0.01608876560332871
-120.0,0.01622746185852982
-120.0,0.01636615811373093
-120.0,0.01650485436893204
-120.0,0.016643550624133148
-120.0,0.01678224687933426
-120.0,0.016920943134535366
-120.0,0.017059639389736477
-120.0,0.017198335644937588
-120.0,0.017337031900138695
-120.0,0.017475728155339806
-120.0,0.017614424410540914
-120.0,0.017753120665742025
-120.0,0.017891816920943136
-120.0,0.018030513176144243
-120.0,0.018169209431345354
-120.0,0.018307905686546465
-120.0,0.018446601941747572
-120.0,0.018585298196948683
-120.0,0.01872399445214979
-120.0,0.0188626907073509
-120.0,0.019001386962552012
-120.0,0.01914008321775312
-120.0,0.01927877947295423
-120.0,0.019417475728155338
-120.0,0.01955617198335645
-120.0,0.01969486823855756
-120.0,0.019833564493758667
-120.0,0.019972260748959778
-120.0,0.02011095700416089
-120.0,0.020249653259361997
-120.0,0.020388349514563107
-120.0,0.020527045769764215
-120.0,0.020665742024965326
-120.0,0.020804438280166437
-120.0,0.020943134535367544
-120.0,0.021081830790568655
-120.0,0.021220527045769766
-120.0,0.021359223300970873
-120.0,0.021497919556171984
-120.0,0.02163661581137309
-120.0,0.021775312066574203
-120.0,0.021914008321775313
-120.0,0.02205270457697642
-120.0,0.022191400832177532
-120.0,0.02233009708737864
-120.0,0.02246879334257975
-120.0,0.02260748959778086
-120.0,0.02274618585298197
-120.0,0.02288488210818308
-120.0,0.02302357836338419
-120.0,0.023162274618585298
-120.0,0.02330097087378641
-120.0,0.023439667128987516
-120.0,0.023578363384188627
-120.0,0.023717059639389738
-120.0,0.023855755894590845
-120.0,0.023994452149791956
-120.0,0.024133148404993063
-120.0,0.024271844660194174
-120.0,0.024410540915395285
-120.0,0.024549237170596393
-120.0,0.024687933425797504
-109.68451668104012,0.024826629680998615
-109.68451660523591,0.024965325936199722
-107.4234522218926,0.025104022191400833
-107.42341202511405,0.02524271844660194
-105.56823200615304,0.02538141470180305
-105.56818912526018,0.025520110957004162
-102.33260517161301,0.02565880721220527
-102.33260516460282,0.02579750346740638
-101.98052099092324,0.02593619972260749
-101.98052085306928,0.0260748959778086
-99.82784178127719,0.02621359223300971
-99.82784109214775,0.026352288488210817
-99.05127927591448,0.026490984743411928
-99.05127739591245,0.02662968099861304
-98.01105915456007,0.026768377253814146
-98.01105912910396,0.026907073509015257
-93.20549676371442,0.027045769764216365
-92.99631819111157,0.027184466019417475
-90.04272008436702,0.027323162274618586
-88.53288941933039,0.027461858529819694
-85.59245419209212,0.027600554785020805
-85.4741664714483,0.027739251040221916
-82.64976923827619,0.027877947295423023
-82.50039372381947,0.028016643550624134
-82.3975231156935,0.02815533980582524
-82.37687246199428,0.028294036061026352
-82.00570964552922,0.028432732316227463
-81.98048254241847,0.02857142857142857
-81.73953588810014,0.02871012482662968
-81.04481463385719,0.02884882108183079
-80.62165948588026,0.0289875173370319
-80.52617504581437,0.02912621359223301
-80.50136540906269,0.029264909847434118
-80.23141547901213,0.02940360610263523
-79.7517696143356,0.02954230235783634
-79.45546123523046,0.029680998613037447
-79.33532297789529,0.029819694868238558
-79.25576309720876,0.029958391123439666
-79.03745331567283,0.030097087378640777
-78.61270752526829,0.030235783633841887
-78.25520798209303,0.030374479889042995
-78.1520573219054,0.030513176144244106
-78.0219245770295,0.030651872399445217
-76.68012385201163,0.030790568654646324
-76.64598252872833,0.030929264909847435
-76.32281800653666,0.031067961165048542
-76.20930324329413,0.031206657420249653
-75.45588769075809,0.031345353675450764
-75.26903114922173,0.031484049930651875
-75.16736884356374,0.03162274618585298
-74.98206833437027,0.03176144244105409
-74.9038031570534,0.0319001386962552
-74.69730521365007,0.03203883495145631
-74.62540939319516,0.03217753120665742
-74.5066034397754,0.03231622746185853
-73.95498485663128,0.03245492371705964
-73.77234440122446,0.03259361997226075
-73.67932379947989,0.03273231622746186
-73.59471772932615,0.03287101248266297
-73.57749380221006,0.03300970873786408
-73.54229791520497,0.033148404993065185
-73.48402816495589,0.033287101248266296
-73.4412039164137,0.03342579750346741
-72.8253732601115,0.03356449375866852
-72.75535019763515,0.03370319001386963
-72.35870463270405,0.03384188626907073
-71.92369245002926,0.03398058252427184
-71.61106587090494,0.034119278779472954
-71.44695665564959,0.034257975034674065
-71.33087293617402,0.034396671289875176
-71.2139702112883,0.03453536754507628
-71.07090405969264,0.03467406380027739
-69.74914351703721,0.0348127600554785
-69.71229903179834,0.03495145631067961
-69.51065652451318,0.035090152565880724
-69.45533965153165,0.03522884882108183
-67.4415799913558,0.03536754507628294
-66.18692228584493,0.03550624133148405
-62.15274745424723,0.03564493758668516
-61.84486227579576,0.03578363384188627
-61.80019155459351,0.035922330097087375
-60.09305242848761,0.036061026352288486
-59.949319994437275,0.0361997226074896
-59.77303762826768,0.03633841886269071
-59.25262818839123,0.03647711511789182
-58.896492744345956,0.03661581137309293
-58.7762268601249,0.036754507628294034
-58.73288800188483,0.036893203883495145
-58.558546833460866,0.037031900138696255
-58.44833250546732,0.037170596393897366
-58.252019388369014,0.03730929264909848
-58.07885636760978,0.03744798890429958
-58.077601817348366,0.03758668515950069
-57.91086747390989,0.0377253814147018
-57.82127528417642,0.037864077669902914
-57.74520538036591,0.038002773925104025
-57.25497760610455,0.03814147018030513
-57.199653789819834,0.03828016643550624
-56.98046149046598,0.03841886269070735
-56.88312115963746,0.03855755894590846
-56.41555031700343,0.03869625520110957
-56.22060383960413,0.038834951456310676
-56.07266401439641,0.03897364771151179
-55.965147995858175,0.0391123439667129
-55.81421321921138,0.03925104022191401
-55.71987566247464,0.03938973647711512
-55.206474241671735,0.03952843273231623
-55.19544514499968,0.039667128987517335
-55.087321752776475,0.039805825242718446
-54.47181537285718,0.039944521497919556
-53.486825124569265,0.04008321775312067
-53.41151108590306,0.04022191400832178
-53.39044875897443,0.04036061026352288
-53.35599603805431,0.04049930651872399
-53.248065349351265,0.040638002773925104
-52.887432761756116,0.040776699029126215
-52.866613726840214,0.040915395284327326
-52.71494620702469,0.04105409153952843
-52.646290616435664,0.04119278779472954
-52.582144783013625,0.04133148404993065
-52.57530174766185,0.04147018030513176
-52.01676000531986,0.04160887656033287
-51.18493975867202,0.04174757281553398
-50.162243750464796,0.04188626907073509
-50.123191271320486,0.0420249653259362
-49.60083173448858,0.04216366158113731
-49.23065295601084,0.04230235783633842
-49.20462162890273,0.04244105409153953
-49.0544222034616,0.042579750346740636
-48.863530986138464,0.04271844660194175
-47.47855660801444,0.04285714285714286
-47.2038678788601,0.04299583911234397
-47.203834316685025,0.04313453536754508
-46.97758873946351,0.04327323162274618
-46.83725240610282,0.043411927877947294
-46.28026305734652,0.043550624133148405
-46.25376643096327,0.043689320388349516
-46.114514135639354,0.04382801664355063
-46.112652000321276,0.04396671289875173
-45.914351713306715,0.04410540915395284
-45.82018470308061,0.04424410540915395
-45.67480044345913,0.044382801664355064
-45.625341449924434,0.044521497919556174
-45.60105289978179,0.04466019417475728
-45.55270119921437,0.04479889042995839
-45.49589047101669,0.0449375866851595
-45.40842671428707,0.04507628294036061
-45.234000209463105,0.04521497919556172
-45.19384341824032,0.04535367545076283
-45.16898500600352,0.04549237170596394
-45.05550005884753,0.04563106796116505
-45.00267459171583,0.04576976421636616
-44.9515018115725,0.04590846047156727
-44.84439635513382,0.04604715672676838
-44.73844547917976,0.046185852981969484
-44.72744147260066,0.046324549237170595
-44.712329875644826,0.046463245492371706
-44.56726628289721,0.04660194174757282
-44.544161427712496,0.04674063800277393
-44.484747012130164,0.04687933425797503
-44.47231345749432,0.04701803051317614
-44.46566110435974,0.047156726768377254
-44.41040317010088,0.047295423023578365
-44.38546122551546,0.047434119278779475
-44.274961365812395,0.04757281553398058
-44.26703515706607,0.04771151178918169
-44.23956484387133,0.0478502080443828
-44.227466871095444,0.04798890429958391
-44.09646647058946,0.04812760055478502
-44.09471560249004,0.04826629680998613
-44.053277481296064,0.04840499306518724
-44.034737371704296,0.04854368932038835
-43.97397291732161,0.04868238557558946
-43.92022576296887,0.04882108183079057
-43.853895418241855,0.04895977808599168
-43.80356128942494,0.049098474341192785
-43.61390307399106,0.049237170596393896
-43.549977397561946,0.04937586685159501
-43.43133547265667,0.04951456310679612
-43.42940845733985,0.04965325936199723
-43.419202243478956,0.04979195561719833
-43.364349575316794,0.049930651872399444
-43.36082209247466,0.050069348127600555
-43.341155145076236,0.050208044382801666
-43.33278428278877,0.05034674063800278
-43.30801131400007,0.05048543689320388
-43.300294432717976,0.05062413314840499
-43.30027943318608,0.0507628294036061
-43.26364971719915,0.05090152565880721
-43.24448344121764,0.051040221914008324
-43.1683585980999,0.05117891816920943
-43.15697105035375,0.05131761442441054
-43.081333037743114,0.05145631067961165
-42.93629651859454,0.05159500693481276
-42.93035211759456,0.05173370319001387
-42.89925500858885,0.05187239944521498
-42.85692138545977,0.052011095700416086
-42.840341264713146,0.0521497919556172
-42.83031945156008,0.05228848821081831
-42.8090569865373,0.05242718446601942
-42.80131024479495,0.05256588072122053
-42.784395077480035,0.052704576976421634
-42.78311055120737,0.052843273231622745
-42.77475834815413,0.052981969486823856
-42.74104307601121,0.05312066574202497
-42.73258480009818,0.05325936199722608
-42.70032587216668,0.05339805825242718
-42.67998438116688,0.05353675450762829
-42.66312420594368,0.0536754507628294
-42.66014516202194,0.053814147018030514
-42.6541024921364,0.053952843273231625
-42.59996659873437,0.05409153952843273
-42.59994249602022,0.05423023578363384
-42.58933657909939,0.05436893203883495
-42.57483967566912,0.05450762829403606
-42.561741616583895,0.05464632454923717
-42.549110920590145,0.054785020804438284
-42.51157214573263,0.05492371705963939
-42.50105957340152,0.0550624133148405
-42.47653333478879,0.05520110957004161
-42.46183031249299,0.05533980582524272
-42.4100691280714,0.05547850208044383
-42.39164030482709,0.055617198335644935
-42.35420787165698,0.055755894590846046
-42.3518487028621,0.05589459084604716
-42.32523965615445,0.05603328710124827
-42.298143220428585,0.05617198335644938
-42.25092614317549,0.05631067961165048
-42.22925116664233,0.056449375866851594
-42.209371147111455,0.056588072122052704
-42.18347403244704,0.056726768377253815
-42.174655322157435,0.056865464632454926
-42.16277452032797,0.05700416088765603
-42.16238334642192,0.05714285714285714
-42.160757944404736,0.05728155339805825
-42.1567371616151,0.05742024965325936
-42.13477450698246,0.057558945908460474
-42.1099984115417,0.05769764216366158
-42.08492407351169,0.05783633841886269
-42.07985262612817,0.0579750346740638
-42.063997987633435,0.05811373092926491
-42.05933968478372,0.05825242718446602
-42.05547914434494,0.05839112343966713
-42.01988104279614,0.058529819694868236
-42.015012624627275,0.05866851595006935
-41.99794565268732,0.05880721220527046
-41.89703248040416,0.05894590846047157
-41.89543154281499,0.05908460471567268
-41.88599032528559,0.059223300970873784
-41.84414451409467,0.059361997226074895
-41.844123212030695,0.059500693481276005
-41.83805516050928,0.059639389736477116
-41.762528137271744,0.05977808599167823
-41.75520391480966,0.05991678224687933
-41.7490624980631,0.06005547850208044
-41.73293724903051,0.06019417475728155
-41.72325307451244,0.060332871012482664
-41.712386995155725,0.060471567267683775
-41.70196559988537,0.06061026352288488
-41.69525874743592,0.06074895977808599
-41.685865891992805,0.0608876560332871
-41.67575395113716,0.06102635228848821
-41.65876659530855,0.06116504854368932
-41.65134281027459,0.06130374479889043
-41.649033518751295,0.06144244105409154
-41.638189017209164,0.06158113730929265
-41.625472385853485,0.06171983356449376
-41.612427521980244,0.06185852981969487
-41.54633883004322,0.06199722607489598
-41.52705847536974,0.062135922330097085
-41.52122180176397,0.062274618585298196
-41.50645642653481,0.06241331484049931
-41.501666790691196,0.06255201109570041
-41.49543883163333,0.06269070735090153
-41.49167824696592,0.06282940360610263
-41.434203085313825,0.06296809986130375
-41.3693588307875,0.06310679611650485
-41.31548594511567,0.06324549237170596
-41.286381631538845,0.06338418862690708
-41.22654284303295,0.06352288488210818
-41.17507670815386,0.0636615811373093
-41.15599183884343,0.0638002773925104
-41.15349761273105,0.0639389736477115
-41.08482308750513,0.06407766990291262
-41.04028071262513,0.06421636615811373
-41.02632538248194,0.06435506241331485
-41.025694081030686,0.06449375866851595
-40.969839784415825,0.06463245492371705
-40.905020091457864,0.06477115117891817
-40.86761697367717,0.06490984743411927
-40.74313237574498,0.06504854368932039
-40.704724090963126,0.0651872399445215
-40.7020261211154,0.0653259361997226
-40.654854586725065,0.06546463245492372
-40.640628929435145,0.06560332871012482
-40.61353038436644,0.06574202496532594
-40.528709755365924,0.06588072122052704
-40.49567470433571,0.06601941747572816
-40.463226668895864,0.06615811373092927
-40.45040249529792,0.06629680998613037
-40.37029934374704,0.06643550624133149
-40.265292368304905,0.06657420249653259
-40.19553087029686,0.06671289875173371
-40.178773108494966,0.06685159500693481
-40.1259382468529,0.06699029126213592
-40.074520770957264,0.06712898751733704
-40.02584732064605,0.06726768377253814
-39.97126721124157,0.06740638002773926
-39.96622643621435,0.06754507628294036
-39.96166644314458,0.06768377253814147
-39.85153663396194,0.06782246879334258
-39.84121861234261,0.06796116504854369
-39.83886439270884,0.0680998613037448
-39.74712974306547,0.06823855755894591
-39.74555517208893,0.06837725381414701
-39.73185985509055,0.06851595006934813
-39.72153623995082,0.06865464632454923
-39.68036466986887,0.06879334257975035
-39.65494583437539,0.06893203883495146
-39.62874911869511,0.06907073509015256
-39.6252200174963,0.06920943134535368
-39.4503329765144,0.06934812760055478
-39.40281586151147,0.0694868238557559
-39.38984314109113,0.069625520110957
-39.37190062252146,0.06976421636615811
-39.28835563048513,0.06990291262135923
-39.278097333556076,0.07004160887656033
-39.25176417669186,0.07018030513176145
-39.233361894171125,0.07031900138696255
-39.22428875090231,0.07045769764216366
-39.20015010384409,0.07059639389736477
-39.124508330634136,0.07073509015256588
-39.09255608616762,0.070873786407767
-39.086165779730415,0.0710124826629681
-39.02950642390002,0.0711511789181692
-38.84975223316297,0.07128987517337032
-38.841298154156824,0.07142857142857142
-38.82772048423318,0.07156726768377254
-38.71539163381554,0.07170596393897365
-38.60769416027141,0.07184466019417475
-38.574470231176306,0.07198335644937587
-38.560004996703,0.07212205270457697
-38.08247990477871,0.07226074895977809
-38.02179778551017,0.0723994452149792
-37.9974667698409,0.07253814147018031
-37.791161349085336,0.07267683772538142
-37.63190997548651,0.07281553398058252
-37.559765032521,0.07295423023578364
-37.431351957841244,0.07309292649098474
-37.11821972671804,0.07323162274618586
-37.02164152950805,0.07337031900138696
-36.64107131649027,0.07350901525658807
-36.298690885475196,0.07364771151178919
-36.16886998157247,0.07378640776699029
-35.9185591389813,0.0739251040221914
-35.742216191543996,0.07406380027739251
-34.93828999769268,0.07420249653259361
-34.794265338742264,0.07434119278779473
-34.69356920741687,0.07447988904299584
-34.66775587202758,0.07461858529819695
-34.00494379651804,0.07475728155339806
-33.895112573321754,0.07489597780859916
-33.752742609620434,0.07503467406380028
-33.39251730676811,0.07517337031900138
-33.14041710360207,0.0753120665742025
-33.12108965993104,0.0754507628294036
-33.05771056111805,0.07558945908460471
-32.864905295622044,0.07572815533980583
-32.69729277657199,0.07586685159500693
-32.66625669173056,0.07600554785020805
-32.666075965199,0.07614424410540915
-32.554375785659104,0.07628294036061026
-32.31369211401788,0.07642163661581138
-32.02248297574385,0.07656033287101248
-31.917412785326107,0.0766990291262136
-31.80761862684539,0.0768377253814147
-31.798274078598002,0.0769764216366158
-31.59615477797678,0.07711511789181692
-31.539357483153353,0.07725381414701803
-31.457602930318433,0.07739251040221914
-31.396268183946184,0.07753120665742025
-31.393674416488075,0.07766990291262135
-31.335781753032844,0.07780859916782247
-31.278722364782748,0.07794729542302357
-31.261701031829748,0.07808599167822469
-31.192128517657878,0.0782246879334258
-31.168930116214113,0.07836338418862691
-31.084207159770095,0.07850208044382802
-30.997864023726713,0.07864077669902912
-30.973111146266756,0.07877947295423024
-30.709460823775995,0.07891816920943134
-30.68244683745023,0.07905686546463246
-30.60141173752018,0.07919556171983357
-30.544554735752143,0.07933425797503467
-30.541427757635432,0.07947295423023579
-30.54135150257415,0.07961165048543689
-30.53876038231673,0.07975034674063801
-30.505988095063653,0.07988904299583911
-30.382676368337957,0.08002773925104022
-30.375442835868473,0.08016643550624133
-30.050697980245964,0.08030513176144244
-29.986199575529284,0.08044382801664356
-29.971610859490205,0.08058252427184466
-29.84989110474705,0.08072122052704576
-29.721544954986328,0.08085991678224688
-29.682834782096638,0.08099861303744799
-29.68122304584454,0.0811373092926491
-29.32607234241354,0.08127600554785021
-29.121021843435425,0.08141470180305131
-29.07445050894889,0.08155339805825243
-29.042558276791194,0.08169209431345353
-28.979348242361638,0.08183079056865465
-28.9291965972043,0.08196948682385576
-28.80763320739396,0.08210818307905686
-28.801465748678087,0.08224687933425798
-28.671427327593516,0.08238557558945908
-28.615458998264245,0.0825242718446602
-28.59544246719077,0.0826629680998613
-28.464362944787055,0.08280166435506241
-28.402932476851362,0.08294036061026352
