esr_bps_hz,cdf,window_index,window_style
36.31264160238115,0.008333333333333333,2,dotted
38.07152896886351,0.016666666666666666,2,dotted
39.60285777455984,0.025,2,dotted
39.72290614668346,0.03333333333333333,2,dotted
43.09397843082,0.041666666666666664,2,dotted
43.901035873667446,0.05,2,dotted
45.592246088140385,0.058333333333333334,2,dotted
45.618269146641865,0.06666666666666667,2,dotted
47.31744565062767,0.075,2,dotted
48.02919812876912,0.08333333333333333,2,dotted
48.70937263270743,0.09166666666666666,2,dotted
49.935791948131794,0.1,2,dotted
50.500801357916295,0.10833333333333334,2,dotted
50.85632964840549,0.11666666666666667,2,dotted
51.28296004186253,0.125,2,dotted
52.01970464141903,0.13333333333333333,2,dotted
52.57048832228169,0.14166666666666666,2,dotted
52.61885984073345,0.15,2,dotted
53.65560421678214,0.15833333333333333,2,dotted
53.90809210486643,0.16666666666666666,2,dotted
54.60899773854887,0.175,2,dotted
55.25167377121482,0.18333333333333332,2,dotted
55.65463195017665,0.19166666666666668,2,dotted
55.777058226392576,0.2,2,dotted
55.84273179611174,0.20833333333333334,2,dotted
55.87679587455687,0.21666666666666667,2,dotted
55.91178092976707,0.225,2,dotted
56.16335269217839,0.23333333333333334,2,dotted
56.59592711952477,0.24166666666666667,2,dotted
57.22605154037105,0.25,2,dotted
59.03377739339269,0.25833333333333336,2,dotted
59.08646144245348,0.26666666666666666,2,dotted
59.52882352442093,0.275,2,dotted
60.44976149338248,0.2833333333333333,2,dotted
60.514696445709816,0.2916666666666667,2,dotted
60.64809098714383,0.3,2,dotted
60.65243657039709,0.30833333333333335,2,dotted
60.92299024086126,0.31666666666666665,2,dotted
61.04060703785909,0.325,2,dotted
61.06902691381295,0.3333333333333333,2,dotted
61.159845367267266,0.3416666666666667,2,dotted
61.23823324994383,0.35,2,dotted
61.32391144126121,0.35833333333333334,2,dotted
61.611492938907624,0.36666666666666664,2,dotted
62.079603683462715,0.375,2,dotted
62.5808501187081,0.38333333333333336,2,dotted
62.90385113008029,0.39166666666666666,2,dotted
62.91050136436417,0.4,2,dotted
63.09764456278948,0.4083333333333333,2,dotted
63.17710773544176,0.4166666666666667,2,dotted
64.04878237269182,0.425,2,dotted
64.20511622298204,0.43333333333333335,2,dotted
64.26807231797025,0.44166666666666665,2,dotted
65.40222539779701,0.45,2,dotted
65.53532628870187,0.4583333333333333,2,dotted
65.68660682680598,0.4666666666666667,2,dotted
65.83404332249197,0.475,2,dotted
65.91655186744082,0.48333333333333334,2,dotted
66.42448478467043,0.49166666666666664,2,dotted
66.5704878603288,0.5,2,dotted
66.63900094305389,0.5083333333333333,2,dotted
66.8541714534568,0.5166666666666667,2,dotted
66.97838427061845,0.525,2,dotted
67.48729177580776,0.5333333333333333,2,dotted
68.24338423411605,0.5416666666666666,2,dotted
68.90441591013868,0.55,2,dotted
69.0609282135249,0.5583333333333333,2,dotted
69.12045440009344,0.5666666666666667,2,dotted
69.1790667892167,0.575,2,dotted
69.39161522818699,0.5833333333333334,2,dotted
69.61209742364139,0.5916666666666667,2,dotted
69.91878853421153,0.6,2,dotted
70.16415655189509,0.6083333333333333,2,dotted
70.45514627977975,0.6166666666666667,2,dotted
70.88420029886841,0.625,2,dotted
71.03324380631022,0.6333333333333333,2,dotted
71.03590459588649,0.6416666666666667,2,dotted
71.05313119984763,0.65,2,dotted
71.10057242761721,0.6583333333333333,2,dotted
71.34191226800661,0.6666666666666666,2,dotted
71.51220823920733,0.675,2,dotted
71.57414844736022,0.6833333333333333,2,dotted
72.6421589409634,0.6916666666666667,2,dotted
72.70328268637648,0.7,2,dotted
73.22140666802648,0.7083333333333334,2,dotted
73.49411812512452,0.7166666666666667,2,dotted
73.80529271882726,0.725,2,dotted
74.12324794912189,0.7333333333333333,2,dotted
74.17536645459586,0.7416666666666667,2,dotted
74.8502155538683,0.75,2,dotted
75.2848289198869,0.7583333333333333,2,dotted
75.30718387372302,0.7666666666666667,2,dotted
75.90471706401549,0.775,2,dotted
75.99152348505181,0.7833333333333333,2,dotted
76.1499943806181,0.7916666666666666,2,dotted
76.23002010084286,0.8,2,dotted
76.28505588390396,0.8083333333333333,2,dotted
76.39428169590639,0.8166666666666667,2,dotted
76.4280557050172,0.825,2,dotted
76.69540400940288,0.8333333333333334,2,dotted
76.98225300576897,0.8416666666666667,2,dotted
77.03421259851032,0.85,2,dotted
77.24501580816931,0.8583333333333333,2,dotted
77.58999254670488,0.8666666666666667,2,dotted
77.87111880051103,0.875,2,dotted
78.21944460264093,0.8833333333333333,2,dotted
78.36660243653125,0.8916666666666667,2,dotted
79.0737350256616,0.9,2,dotted
80.22318659194148,0.9083333333333333,2,dotted
80.46868314018317,0.9166666666666666,2,dotted
80.82002298847677,0.925,2,dotted
80.94299827952783,0.9333333333333333,2,dotted
81.26069094605182,0.9416666666666667,2,dotted
81.91372708954293,0.95,2,dotted
82.18383433650517,0.9583333333333334,2,dotted
82.55202773012059,0.9666666666666667,2,dotted
83.19608590572054,0.975,2,dotted
84.76754437578998,0.9833333333333333,2,dotted
84.98056987927623,0.9916666666666667,2,dotted
88.33365138737618,1.0,2,dotted
