esr_bps_hz,cdf,window_index,window_style
32.96145407688597,0.008333333333333333,1,dashed
33.95031280987232,0.016666666666666666,1,dashed
33.996624238302424,0.025,1,dashed
36.72266836490338,0.03333333333333333,1,dashed
37.42363837346847,0.041666666666666664,1,dashed
37.584369306740534,0.05,1,dashed
37.79256556201979,0.058333333333333334,1,dashed
38.71680758576797,0.06666666666666667,1,dashed
39.45524572252728,0.075,1,dashed
39.61364371269197,0.08333333333333333,1,dashed
40.8177613757003,0.09166666666666666,1,dashed
41.960925714212195,0.1,1,dashed
43.989493654916366,0.10833333333333334,1,dashed
44.19507168627676,0.11666666666666667,1,dashed
45.21347757048217,0.125,1,dashed
45.51748440268729,0.13333333333333333,1,dashed
47.00093839177695,0.14166666666666666,1,dashed
47.22819792794233,0.15,1,dashed
47.305220970164136,0.15833333333333333,1,dashed
47.58237660951363,0.16666666666666666,1,dashed
47.86659456026743,0.175,1,dashed
48.37573488050963,0.18333333333333332,1,dashed
49.01932513046174,0.19166666666666668,1,dashed
50.04187006518498,0.2,1,dashed
51.10678105558656,0.20833333333333334,1,dashed
51.6710554357977,0.21666666666666667,1,dashed
51.67758544375798,0.225,1,dashed
51.700342413807086,0.23333333333333334,1,dashed
52.01379277740528,0.24166666666666667,1,dashed
52.11788178534319,0.25,1,dashed
52.2083621856001,0.25833333333333336,1,dashed
52.49048566934877,0.26666666666666666,1,dashed
53.2651474663883,0.275,1,dashed
53.54877242106292,0.2833333333333333,1,dashed
54.0943017726983,0.2916666666666667,1,dashed
54.103772483313705,0.3,1,dashed
54.2410433480488,0.30833333333333335,1,dashed
54.512866516110854,0.31666666666666665,1,dashed
54.68142215726807,0.325,1,dashed
54.89669642423168,0.3333333333333333,1,dashed
54.927524846032156,0.3416666666666667,1,dashed
55.19913817065081,0.35,1,dashed
55.429786528524616,0.35833333333333334,1,dashed
55.45802661211779,0.36666666666666664,1,dashed
55.754471681298185,0.375,1,dashed
55.857717783721796,0.38333333333333336,1,dashed
56.26675509905942,0.39166666666666666,1,dashed
56.39015869886625,0.4,1,dashed
56.84457204637263,0.4083333333333333,1,dashed
56.87485286868275,0.4166666666666667,1,dashed
56.898585146521,0.425,1,dashed
56.9553165165695,0.43333333333333335,1,dashed
57.002006981548945,0.44166666666666665,1,dashed
57.14190770786307,0.45,1,dashed
57.24470862707276,0.4583333333333333,1,dashed
57.61852892954729,0.4666666666666667,1,dashed
57.73951095852205,0.475,1,dashed
58.898105788496,0.48333333333333334,1,dashed
59.30955067164599,0.49166666666666664,1,dashed
59.320375140931574,0.5,1,dashed
59.348057580433405,0.5083333333333333,1,dashed
59.351374076304005,0.5166666666666667,1,dashed
59.91413774019891,0.525,1,dashed
60.101124733096896,0.5333333333333333,1,dashed
60.323991135179504,0.5416666666666666,1,dashed
60.36257015734557,0.55,1,dashed
60.561386428227095,0.5583333333333333,1,dashed
61.10166387376732,0.5666666666666667,1,dashed
61.28012235542659,0.575,1,dashed
61.343256107972856,0.5833333333333334,1,dashed
61.52617222183278,0.5916666666666667,1,dashed
61.53344901473375,0.6,1,dashed
61.68064711532016,0.6083333333333333,1,dashed
61.69716429407586,0.6166666666666667,1,dashed
62.21924737914745,0.625,1,dashed
62.420492159172944,0.6333333333333333,1,dashed
63.10964799269753,0.6416666666666667,1,dashed
63.548319128304044,0.65,1,dashed
63.710339689163355,0.6583333333333333,1,dashed
63.71273034467509,0.6666666666666666,1,dashed
63.81882021909232,0.675,1,dashed
63.90358005504086,0.6833333333333333,1,dashed
64.13233555099957,0.6916666666666667,1,dashed
64.29164384454684,0.7,1,dashed
64.88720842916928,0.7083333333333334,1,dashed
65.17547261463149,0.7166666666666667,1,dashed
65.21723921850652,0.725,1,dashed
65.41097151904863,0.7333333333333333,1,dashed
65.87330673966125,0.7416666666666667,1,dashed
66.43295903832842,0.75,1,dashed
66.49353124106227,0.7583333333333333,1,dashed
66.52540959575394,0.7666666666666667,1,dashed
66.60134725090724,0.775,1,dashed
66.79020266843749,0.7833333333333333,1,dashed
67.10122728620875,0.7916666666666666,1,dashed
67.11048462143151,0.8,1,dashed
67.1201039882437,0.8083333333333333,1,dashed
67.29838451430905,0.8166666666666667,1,dashed
67.41267295584686,0.825,1,dashed
67.76598561979338,0.8333333333333334,1,dashed
68.04830472703222,0.8416666666666667,1,dashed
68.59766166727074,0.85,1,dashed
68.6439448199708,0.8583333333333333,1,dashed
69.82006041111492,0.8666666666666667,1,dashed
70.18425508368567,0.875,1,dashed
70.34949228031545,0.8833333333333333,1,dashed
71.83183818038344,0.8916666666666667,1,dashed
72.24004333963678,0.9,1,dashed
72.81438876780244,0.9083333333333333,1,dashed
72.87388241989285,0.9166666666666666,1,dashed
73.807780652311,0.925,1,dashed
73.83830792038147,0.9333333333333333,1,dashed
74.99836593539206,0.9416666666666667,1,dashed
75.01120163738611,0.95,1,dashed
75.91853019787317,0.9583333333333334,1,dashed
76.27597668291816,0.9666666666666667,1,dashed
77.38659340843066,0.975,1,dashed
79.89130084556436,0.9833333333333333,1,dashed
79.90092898251974,0.9916666666666667,1,dashed
80.67860435178463,1.0,1,dashed
