esr_bps_hz,cdf,window_index,window_style
28.679231619912876,0.008333333333333333,2,dotted
31.983185322446737,0.016666666666666666,2,dotted
32.97134095450941,0.025,2,dotted
34.13881206417837,0.03333333333333333,2,dotted
38.24218973039332,0.041666666666666664,2,dotted
41.15097734028397,0.05,2,dotted
42.847753352573754,0.058333333333333334,2,dotted
43.54669025229219,0.06666666666666667,2,dotted
44.74745503811853,0.075,2,dotted
45.5870256347832,0.08333333333333333,2,dotted
46.098254670613805,0.09166666666666666,2,dotted
46.19047027127871,0.1,2,dotted
48.12634249867858,0.10833333333333334,2,dotted
48.2133653264338,0.11666666666666667,2,dotted
49.05079314547584,0.125,2,dotted
49.42627962051729,0.13333333333333333,2,dotted
49.5388684845616,0.14166666666666666,2,dotted
49.80847217240387,0.15,2,dotted
49.97853625132753,0.15833333333333333,2,dotted
50.00785009835285,0.16666666666666666,2,dotted
50.19518233260779,0.175,2,dotted
50.32400301235467,0.18333333333333332,2,dotted
50.74956373877052,0.19166666666666668,2,dotted
50.780381483239324,0.2,2,dotted
51.380174324952506,0.20833333333333334,2,dotted
51.41939310728701,0.21666666666666667,2,dotted
51.92708471342067,0.225,2,dotted
52.30148674059733,0.23333333333333334,2,dotted
52.370667671684174,0.24166666666666667,2,dotted
52.40179109451334,0.25,2,dotted
52.73061557198516,0.25833333333333336,2,dotted
52.79479216114454,0.26666666666666666,2,dotted
52.79863052292885,0.275,2,dotted
52.95293693311279,0.2833333333333333,2,dotted
52.96873795058586,0.2916666666666667,2,dotted
53.0245487270496,0.3,2,dotted
53.19827314557993,0.30833333333333335,2,dotted
53.34173724528789,0.31666666666666665,2,dotted
53.39971553493648,0.325,2,dotted
53.42231511987082,0.3333333333333333,2,dotted
53.44563474038992,0.3416666666666667,2,dotted
53.68996515776639,0.35,2,dotted
53.92972475746913,0.35833333333333334,2,dotted
54.01259446187789,0.36666666666666664,2,dotted
54.04210739924178,0.375,2,dotted
54.36922403666908,0.38333333333333336,2,dotted
55.710247865856076,0.39166666666666666,2,dotted
55.89953979118005,0.4,2,dotted
55.95300533174842,0.4083333333333333,2,dotted
56.11503382195198,0.4166666666666667,2,dotted
56.37996924644421,0.425,2,dotted
56.428284707411194,0.43333333333333335,2,dotted
57.66887478089589,0.44166666666666665,2,dotted
57.9677898914733,0.45,2,dotted
57.97339903448292,0.4583333333333333,2,dotted
57.98275232698909,0.4666666666666667,2,dotted
57.997601323434985,0.475,2,dotted
58.078907241142886,0.48333333333333334,2,dotted
58.3721236535841,0.49166666666666664,2,dotted
58.717888555361355,0.5,2,dotted
59.01159182034436,0.5083333333333333,2,dotted
59.08921168307505,0.5166666666666667,2,dotted
59.1978235582885,0.525,2,dotted
59.3157662602768,0.5333333333333333,2,dotted
59.44566915457297,0.5416666666666666,2,dotted
59.454645209456935,0.55,2,dotted
59.76501777075584,0.5583333333333333,2,dotted
59.96599588631451,0.5666666666666667,2,dotted
60.357619365696124,0.575,2,dotted
60.70374551487431,0.5833333333333334,2,dotted
60.71353547467218,0.5916666666666667,2,dotted
60.736529515360004,0.6,2,dotted
60.78311037977657,0.6083333333333333,2,dotted
60.87488934799657,0.6166666666666667,2,dotted
61.497176579920634,0.625,2,dotted
61.87343259965145,0.6333333333333333,2,dotted
61.93632281953546,0.6416666666666667,2,dotted
61.952721792254636,0.65,2,dotted
62.13833763290616,0.6583333333333333,2,dotted
62.141666014888486,0.6666666666666666,2,dotted
62.270909205446095,0.675,2,dotted
62.291278392051716,0.6833333333333333,2,dotted
62.40898768669961,0.6916666666666667,2,dotted
62.6261006992264,0.7,2,dotted
62.67745718131509,0.7083333333333334,2,dotted
62.958640966565554,0.7166666666666667,2,dotted
63.42017044981728,0.725,2,dotted
63.5297703932912,0.7333333333333333,2,dotted
63.66762267236842,0.7416666666666667,2,dotted
63.81466582767161,0.75,2,dotted
63.993403649588615,0.7583333333333333,2,dotted
64.26099631338487,0.7666666666666667,2,dotted
64.49411937241506,0.775,2,dotted
65.12351483459152,0.7833333333333333,2,dotted
65.16633534412273,0.7916666666666666,2,dotted
65.18307269149187,0.8,2,dotted
66.03431347694544,0.8083333333333333,2,dotted
66.1580958636196,0.8166666666666667,2,dotted
67.20882648332346,0.825,2,dotted
67.41297479067579,0.8333333333333334,2,dotted
67.46851683147011,0.8416666666666667,2,dotted
67.74690488406466,0.85,2,dotted
67.94829933742116,0.8583333333333333,2,dotted
68.17543664884793,0.8666666666666667,2,dotted
68.29988215921145,0.875,2,dotted
68.3590514751731,0.8833333333333333,2,dotted
69.41422373429916,0.8916666666666667,2,dotted
69.54187695574691,0.9,2,dotted
69.6301436756176,0.9083333333333333,2,dotted
70.22364177731916,0.9166666666666666,2,dotted
70.95158121715517,0.925,2,dotted
71.88666269090494,0.9333333333333333,2,dotted
72.47529614480348,0.9416666666666667,2,dotted
72.79269201234376,0.95,2,dotted
73.60967198177417,0.9583333333333334,2,dotted
74.32696211903354,0.9666666666666667,2,dotted
75.58068502138359,0.975,2,dotted
75.90970719112123,0.9833333333333333,2,dotted
76.16269619005514,0.9916666666666667,2,dotted
78.86930918129055,1.0,2,dotted
