esr_bps_hz,cdf,window_index,window_style
25.888901859083468,0.008333333333333333,0,solid
26.168663644474922,0.016666666666666666,0,solid
26.460755287802115,0.025,0,solid
28.09522415818128,0.03333333333333333,0,solid
28.77016718549539,0.041666666666666664,0,solid
29.25458888672739,0.05,0,solid
34.052138782174055,0.058333333333333334,0,solid
34.189983854258976,0.06666666666666667,0,solid
34.43011621966759,0.075,0,solid
34.87143516931292,0.08333333333333333,0,solid
35.39507888106047,0.09166666666666666,0,solid
37.252439243565036,0.1,0,solid
37.36696704634242,0.10833333333333334,0,solid
38.12128362709743,0.11666666666666667,0,solid
38.777140530491735,0.125,0,solid
39.11975905354815,0.13333333333333333,0,solid
39.143356859547154,0.14166666666666666,0,solid
39.58728385720464,0.15,0,solid
40.35015107924125,0.15833333333333333,0,solid
40.59783252831993,0.16666666666666666,0,solid
40.956966231582825,0.175,0,solid
41.162551643178055,0.18333333333333332,0,solid
41.33506570246937,0.19166666666666668,0,solid
41.38115789728207,0.2,0,solid
41.434520963617054,0.20833333333333334,0,solid
41.65324788359558,0.21666666666666667,0,solid
42.060264974934675,0.225,0,solid
42.51301797918815,0.23333333333333334,0,solid
42.98759911686457,0.24166666666666667,0,solid
43.19278174625621,0.25,0,solid
43.23297376997166,0.25833333333333336,0,solid
43.24992587090418,0.26666666666666666,0,solid
43.472574243972886,0.275,0,solid
43.76151763417372,0.2833333333333333,0,solid
43.80692417603156,0.2916666666666667,0,solid
44.828384847986754,0.3,0,solid
45.144476078618034,0.30833333333333335,0,solid
45.154481798388424,0.31666666666666665,0,solid
45.30485279605798,0.325,0,solid
45.87212954059239,0.3333333333333333,0,solid
45.947153071560855,0.3416666666666667,0,solid
46.32980207253062,0.35,0,solid
46.57858118344653,0.35833333333333334,0,solid
46.70237059413159,0.36666666666666664,0,solid
47.14760899088678,0.375,0,solid
48.033810565289514,0.38333333333333336,0,solid
48.13762629069104,0.39166666666666666,0,solid
48.27005719313618,0.4,0,solid
48.644988985354594,0.4083333333333333,0,solid
48.86765499219375,0.4166666666666667,0,solid
48.955279531042564,0.425,0,solid
49.001465014491956,0.43333333333333335,0,solid
49.21707019144162,0.44166666666666665,0,solid
49.439410145489695,0.45,0,solid
49.76837408472725,0.4583333333333333,0,solid
49.787052861714955,0.4666666666666667,0,solid
49.815349919936274,0.475,0,solid
49.99961058392408,0.48333333333333334,0,solid
50.64371813300292,0.49166666666666664,0,solid
50.84788112881155,0.5,0,solid
51.054280996961005,0.5083333333333333,0,solid
51.12213665735322,0.5166666666666667,0,solid
51.52265035374005,0.525,0,solid
51.582623964949676,0.5333333333333333,0,solid
51.92616964857778,0.5416666666666666,0,solid
51.95623610875053,0.55,0,solid
52.01461301779925,0.5583333333333333,0,solid
52.07200849117967,0.5666666666666667,0,solid
52.76975662517471,0.575,0,solid
53.21306939269197,0.5833333333333334,0,solid
53.24398738625512,0.5916666666666667,0,solid
53.685667914735475,0.6,0,solid
54.050641747601,0.6083333333333333,0,solid
54.512766489171085,0.6166666666666667,0,solid
54.51806105767522,0.625,0,solid
54.53263412854146,0.6333333333333333,0,solid
54.58645109924056,0.6416666666666667,0,solid
54.60308277438971,0.65,0,solid
54.761972235638666,0.6583333333333333,0,solid
55.13835177516752,0.6666666666666666,0,solid
55.237707102319305,0.675,0,solid
55.49409297019955,0.6833333333333333,0,solid
55.58353650875396,0.6916666666666667,0,solid
55.98437824410368,0.7,0,solid
56.3461085215234,0.7083333333333334,0,solid
56.368658543830655,0.7166666666666667,0,solid
56.399811546509454,0.725,0,solid
56.589067981848586,0.7333333333333333,0,solid
56.639187496524265,0.7416666666666667,0,solid
57.68751110921383,0.75,0,solid
57.883893227389066,0.7583333333333333,0,solid
58.82065253701367,0.7666666666666667,0,solid
60.08338228698382,0.775,0,solid
60.190469326317135,0.7833333333333333,0,solid
60.37682528949339,0.7916666666666666,0,solid
60.55380132088308,0.8,0,solid
61.48970036745494,0.8083333333333333,0,solid
61.86590344244667,0.8166666666666667,0,solid
61.92631423999187,0.825,0,solid
62.16342550377294,0.8333333333333334,0,solid
62.71425629085912,0.8416666666666667,0,solid
63.51737147827263,0.85,0,solid
64.9342927856779,0.8583333333333333,0,solid
64.98168484038958,0.8666666666666667,0,solid
65.08465277929263,0.875,0,solid
65.68049803144756,0.8833333333333333,0,solid
65.93613031857228,0.8916666666666667,0,solid
66.0726764692424,0.9,0,solid
66.71222220561161,0.9083333333333333,0,solid
69.15153758757475,0.9166666666666666,0,solid
69.28236109403537,0.925,0,solid
69.51852039088438,0.9333333333333333,0,solid
70.52415910887319,0.9416666666666667,0,solid
70.80664568694603,0.95,0,solid
71.43123672811339,0.9583333333333334,0,solid
71.8902912046576,0.9666666666666667,0,solid
72.59126317048207,0.975,0,solid
73.81902677549648,0.9833333333333333,0,solid
77.82771850252273,0.9916666666666667,0,solid
89.4807353432115,1.0,0,solid
