strategy,strategy_label,snapshot_index,time_s,window_index,esr_bps_hz,window_mean_esr_bps_hz
central_massive_mimo,Central massive MIMO,0,0.0,0,60.181673717610494,59.56040834901427
central_massive_mimo,Central massive MIMO,1,5.0,0,56.60839499487248,59.56040834901427
central_massive_mimo,Central massive MIMO,2,10.0,0,45.8364728855322,59.56040834901427
central_massive_mimo,Central massive MIMO,3,15.0,0,46.85681962206225,59.56040834901427
central_massive_mimo,Central massive MIMO,4,20.0,0,66.82709830967516,59.56040834901427
central_massive_mimo,Central massive MIMO,5,25.0,0,60.500601453256856,59.56040834901427
central_massive_mimo,Central massive MIMO,6,30.0,0,68.19472903384519,59.56040834901427
central_massive_mimo,Central massive MIMO,7,35.0,0,60.98510667609772,59.56040834901427
central_massive_mimo,Central massive MIMO,8,40.0,0,67.29623270781944,59.56040834901427
central_massive_mimo,Central massive MIMO,9,45.0,0,65.4653924269307,59.56040834901427
central_massive_mimo,Central massive MIMO,10,50.0,0,62.963911302231246,59.56040834901427
central_massive_mimo,Central massive MIMO,11,55.0,0,53.0084670582375,59.56040834901427
central_massive_mimo,Central massive MIMO,12,60.0,1,42.102283144896816,51.301069647688955
central_massive_mimo,Central massive MIMO,13,65.0,1,44.01590492370398,51.301069647688955
central_massive_mimo,Central massive MIMO,14,70.0,1,46.28264111236702,51.301069647688955
central_massive_mimo,Central massive MIMO,15,75.0,1,52.91179605954858,51.301069647688955
central_massive_mimo,Central massive MIMO,16,80.0,1,51.06813798894075,51.301069647688955
central_massive_mimo,Central massive MIMO,17,85.0,1,38.519752200021514,51.301069647688955
central_massive_mimo,Central massive MIMO,18,90.0,1,56.71748799800985,51.301069647688955
central_massive_mimo,Central massive MIMO,19,95.0,1,62.91964545598337,51.301069647688955
central_massive_mimo,Central massive MIMO,20,100.0,1,56.56679593672382,51.301069647688955
central_massive_mimo,Central massive MIMO,21,105.0,1,60.74826597907781,51.301069647688955
central_massive_mimo,Central massive MIMO,22,110.0,1,53.78440546777311,51.301069647688955
central_massive_mimo,Central massive MIMO,23,115.0,1,49.97571950522082,51.301069647688955
central_massive_mimo,Central massive MIMO,24,120.0,2,47.58066362062021,46.59395455497232
central_massive_mimo,Central massive MIMO,25,125.0,2,43.50757653687507,46.59395455497232
central_massive_mimo,Central massive MIMO,26,130.0,2,43.404629816105086,46.59395455497232
central_massive_mimo,Central massive MIMO,27,135.0,2,45.87257730957493,46.59395455497232
central_massive_mimo,Central massive MIMO,28,140.0,2,38.67080161606151,46.59395455497232
central_massive_mimo,Central massive MIMO,29,145.0,2,28.379718979397328,46.59395455497232
central_massive_mimo,Central massive MIMO,30,150.0,2,53.53393594223784,46.59395455497232
central_massive_mimo,Central massive MIMO,31,155.0,2,45.7012346839331,46.59395455497232
central_massive_mimo,Central massive MIMO,32,160.0,2,56.58737386560545,46.59395455497232
central_massive_mimo,Central massive MIMO,33,165.0,2,52.805368537431185,46.59395455497232
central_massive_mimo,Central massive MIMO,34,170.0,2,57.72957111588376,46.59395455497232
central_massive_mimo,Central massive MIMO,35,175.0,2,45.35400263594228,46.59395455497232
central_massive_mimo,Central massive MIMO,36,180.0,3,37.011509980042526,49.07978632210117
central_massive_mimo,Central massive MIMO,37,185.0,3,33.70466110746778,49.07978632210117
central_massive_mimo,Central massive MIMO,38,190.0,3,61.56575213882177,49.07978632210117
central_massive_mimo,Central massive MIMO,39,195.0,3,56.09813838243623,49.07978632210117
central_massive_mimo,Central massive MIMO,40,200.0,3,46.658428782057,49.07978632210117
central_massive_mimo,Central massive MIMO,41,205.0,3,55.80280502936061,49.07978632210117
central_massive_mimo,Central massive MIMO,42,210.0,3,53.95078302881386,49.07978632210117
central_massive_mimo,Central massive MIMO,43,215.0,3,41.82873961069424,49.07978632210117
central_massive_mimo,Central massive MIMO,44,220.0,3,45.405325709075925,49.07978632210117
central_massive_mimo,Central massive MIMO,45,225.0,3,44.50727998909629,49.07978632210117
central_massive_mimo,Central massive MIMO,46,230.0,3,58.178480492411644,49.07978632210117
central_massive_mimo,Central massive MIMO,47,235.0,3,54.24553161493624,49.07978632210117
central_massive_mimo,Central massive MIMO,48,240.0,4,41.54844281192952,47.859249467786356
central_massive_mimo,Central massive MIMO,49,245.0,4,37.28875721129037,47.859249467786356
central_massive_mimo,Central massive MIMO,50,250.0,4,50.34307750258382,47.859249467786356
central_massive_mimo,Central massive MIMO,51,255.0,4,54.499780471138735,47.859249467786356
central_massive_mimo,Central massive MIMO,52,260.0,4,55.03356064232732,47.859249467786356
central_massive_mimo,Central massive MIMO,53,265.0,4,43.7693297766462,47.859249467786356
central_massive_mimo,Central massive MIMO,54,270.0,4,44.31431715420659,47.859249467786356
central_massive_mimo,Central massive MIMO,55,275.0,4,53.28240133201699,47.859249467786356
central_massive_mimo,Central massive MIMO,56,280.0,4,51.557004493745346,47.859249467786356
central_massive_mimo,Central massive MIMO,57,285.0,4,40.608730308398314,47.859249467786356
central_massive_mimo,Central massive MIMO,58,290.0,4,49.85649185366343,47.859249467786356
central_massive_mimo,Central massive MIMO,59,295.0,4,52.2091000554897,47.859249467786356
central_massive_mimo,Central massive MIMO,60,300.0,5,45.37612616547228,42.53897921916545
central_massive_mimo,Central massive MIMO,61,305.0,5,45.05266466241966,42.53897921916545
central_massive_mimo,Central massive MIMO,62,310.0,5,39.95337520386704,42.53897921916545
central_massive_mimo,Central massive MIMO,63,315.0,5,34.16238251926667,42.53897921916545
central_massive_mimo,Central massive MIMO,64,320.0,5,27.771911067576095,42.53897921916545
central_massive_mimo,Central massive MIMO,65,325.0,5,29.812789616048974,42.53897921916545
central_massive_mimo,Central massive MIMO,66,330.0,5,26.851455363998994,42.53897921916545
central_massive_mimo,Central massive MIMO,67,335.0,5,54.88413947870754,42.53897921916545
central_massive_mimo,Central massive MIMO,68,340.0,5,64.67713397056039,42.53897921916545
central_massive_mimo,Central massive MIMO,69,345.0,5,47.753477896644846,42.53897921916545
central_massive_mimo,Central massive MIMO,70,350.0,5,49.643701794264594,42.53897921916545
central_massive_mimo,Central massive MIMO,71,355.0,5,44.528592891158404,42.53897921916545
central_massive_mimo,Central massive MIMO,72,360.0,6,47.52975345983963,46.54070718446209
central_massive_mimo,Central massive MIMO,73,365.0,6,50.51548024244208,46.54070718446209
central_massive_mimo,Central massive MIMO,74,370.0,6,49.9117557610883,46.54070718446209
central_massive_mimo,Central massive MIMO,75,375.0,6,41.185111916429044,46.54070718446209
central_massive_mimo,Central massive MIMO,76,380.0,6,40.52081269401497,46.54070718446209
central_massive_mimo,Central massive MIMO,77,385.0,6,37.54824683220019,46.54070718446209
central_massive_mimo,Central massive MIMO,78,390.0,6,51.84936964230847,46.54070718446209
central_massive_mimo,Central massive MIMO,79,395.0,6,47.92212104637661,46.54070718446209
central_massive_mimo,Central massive MIMO,80,400.0,6,38.04812680097299,46.54070718446209
central_massive_mimo,Central massive MIMO,81,405.0,6,41.06958106383187,46.54070718446209
central_massive_mimo,Central massive MIMO,82,410.0,6,62.37157642401305,46.54070718446209
central_massive_mimo,Central massive MIMO,83,415.0,6,50.0165503300279,46.54070718446209
central_massive_mimo,Central massive MIMO,84,420.0,7,53.92432088033246,50.70518318359152
central_massive_mimo,Central massive MIMO,85,425.0,7,46.8571674362347,50.70518318359152
central_massive_mimo,Central massive MIMO,86,430.0,7,38.6314563277416,50.70518318359152
central_massive_mimo,Central massive MIMO,87,435.0,7,41.87428798919805,50.70518318359152
central_massive_mimo,Central massive MIMO,88,440.0,7,42.794209375133775,50.70518318359152
central_massive_mimo,Central massive MIMO,89,445.0,7,48.68431212112122,50.70518318359152
central_massive_mimo,Central massive MIMO,90,450.0,7,56.61794750121402,50.70518318359152
central_massive_mimo,Central massive MIMO,91,455.0,7,57.87158792724199,50.70518318359152
central_massive_mimo,Central massive MIMO,92,460.0,7,60.821026809817354,50.70518318359152
central_massive_mimo,Central massive MIMO,93,465.0,7,53.13591898841065,50.70518318359152
central_massive_mimo,Central massive MIMO,94,470.0,7,54.4928478202237,50.70518318359152
central_massive_mimo,Central massive MIMO,95,475.0,7,52.75711502642883,50.70518318359152
central_massive_mimo,Central massive MIMO,96,480.0,8,56.694940514664275,67.47792585446926
central_massive_mimo,Central massive MIMO,97,485.0,8,57.717702195993645,67.47792585446926
central_massive_mimo,Central massive MIMO,98,490.0,8,67.38854111835245,67.47792585446926
central_massive_mimo,Central massive MIMO,99,495.0,8,68.0474032430582,67.47792585446926
central_massive_mimo,Central massive MIMO,100,500.0,8,69.69455785798912,67.47792585446926
central_massive_mimo,Central massive MIMO,101,505.0,8,68.57827100626294,67.47792585446926
central_massive_mimo,Central massive MIMO,102,510.0,8,79.49865640025403,67.47792585446926
central_massive_mimo,Central massive MIMO,103,515.0,8,58.71901267093228,67.47792585446926
central_massive_mimo,Central massive MIMO,104,520.0,8,70.16714800315891,67.47792585446926
central_massive_mimo,Central massive MIMO,105,525.0,8,71.59850593401578,67.47792585446926
central_massive_mimo,Central massive MIMO,106,530.0,8,74.95024061809775,67.47792585446926
central_massive_mimo,Central massive MIMO,107,535.0,8,66.68013069085177,67.47792585446926
central_massive_mimo,Central massive MIMO,108,540.0,9,64.93490447838977,59.324792688733005
central_massive_mimo,Central massive MIMO,109,545.0,9,47.314259381008824,59.324792688733005
central_massive_mimo,Central massive MIMO,110,550.0,9,48.64465763335133,59.324792688733005
central_massive_mimo,Central massive MIMO,111,555.0,9,45.77226862692294,59.324792688733005
central_massive_mimo,Central massive MIMO,112,560.0,9,50.17694183924393,59.324792688733005
central_massive_mimo,Central massive MIMO,113,565.0,9,49.18519612978179,59.324792688733005
central_massive_mimo,Central massive MIMO,114,570.0,9,89.27099216372463,59.324792688733005
central_massive_mimo,Central massive MIMO,115,575.0,9,65.44638610836854,59.324792688733005
central_massive_mimo,Central massive MIMO,116,580.0,9,69.36099722698158,59.324792688733005
central_massive_mimo,Central massive MIMO,117,585.0,9,57.578644415937404,59.324792688733005
central_massive_mimo,Central massive MIMO,118,590.0,9,56.024030464147764,59.324792688733005
central_massive_mimo,Central massive MIMO,119,595.0,9,68.18823379693757,59.324792688733005
central_massive_mimo,Central massive MIMO,120,600.0,10,70.54009698001815,67.09808734534762
central_massive_mimo,Central massive MIMO,121,605.0,10,67.85676338673572,67.09808734534762
central_massive_mimo,Central massive MIMO,122,610.0,10,59.11494275377677,67.09808734534762
central_massive_mimo,Central massive MIMO,123,615.0,10,73.43242829989501,67.09808734534762
central_massive_mimo,Central massive MIMO,124,620.0,10,72.01352220810446,67.09808734534762
central_massive_mimo,Central massive MIMO,125,625.0,10,59.28713403952257,67.09808734534762
central_massive_mimo,Central massive MIMO,126,630.0,10,65.49060322411796,67.09808734534762
central_massive_mimo,Central massive MIMO,127,635.0,10,66.86397952668402,67.09808734534762
central_massive_mimo,Central massive MIMO,128,640.0,10,67.99165307282989,67.09808734534762
central_massive_mimo,Central massive MIMO,129,645.0,10,68.06835616834792,67.09808734534762
central_massive_mimo,Central massive MIMO,130,650.0,10,66.40037590856443,67.09808734534762
central_massive_mimo,Central massive MIMO,131,655.0,10,68.1171925755745,67.09808734534762
central_massive_mimo,Central massive MIMO,132,660.0,11,74.70652502074255,64.75589507735741
central_massive_mimo,Central massive MIMO,133,665.0,11,70.50487609380298,64.75589507735741
central_massive_mimo,Central massive MIMO,134,670.0,11,79.655429410317,64.75589507735741
central_massive_mimo,Central massive MIMO,135,675.0,11,67.04774296151204,64.75589507735741
central_massive_mimo,Central massive MIMO,136,680.0,11,61.25407921286533,64.75589507735741
central_massive_mimo,Central massive MIMO,137,685.0,11,71.71121582734929,64.75589507735741
central_massive_mimo,Central massive MIMO,138,690.0,11,64.58362279883814,64.75589507735741
central_massive_mimo,Central massive MIMO,139,695.0,11,63.68842237726875,64.75589507735741
central_massive_mimo,Central massive MIMO,140,700.0,11,54.7013690288548,64.75589507735741
central_massive_mimo,Central massive MIMO,141,705.0,11,56.43690835199232,64.75589507735741
central_massive_mimo,Central massive MIMO,142,710.0,11,56.21431137747548,64.75589507735741
central_massive_mimo,Central massive MIMO,143,715.0,11,56.566238467270175,64.75589507735741
central_massive_mimo,Central massive MIMO,144,720.0,12,54.80863482513137,52.92705074450124
central_massive_mimo,Central massive MIMO,145,725.0,12,64.08530926111094,52.92705074450124
central_massive_mimo,Central massive MIMO,146,730.0,12,61.94289388032697,52.92705074450124
central_massive_mimo,Central massive MIMO,147,735.0,12,51.61059221307217,52.92705074450124
central_massive_mimo,Central massive MIMO,148,740.0,12,55.61539221701987,52.92705074450124
central_massive_mimo,Central massive MIMO,149,745.0,12,39.61704668359286,52.92705074450124
central_massive_mimo,Central massive MIMO,150,750.0,12,41.07782339572482,52.92705074450124
central_massive_mimo,Central massive MIMO,151,755.0,12,49.72640591077902,52.92705074450124
central_massive_mimo,Central massive MIMO,152,760.0,12,51.358206356111495,52.92705074450124
central_massive_mimo,Central massive MIMO,153,765.0,12,55.2506279707098,52.92705074450124
central_massive_mimo,Central massive MIMO,154,770.0,12,53.92257077698754,52.92705074450124
central_massive_mimo,Central massive MIMO,155,775.0,12,56.10910544344803,52.92705074450124
central_massive_mimo,Central massive MIMO,156,780.0,13,53.83989949182259,62.88317878983827
central_massive_mimo,Central massive MIMO,157,785.0,13,55.204317521821906,62.88317878983827
central_massive_mimo,Central massive MIMO,158,790.0,13,70.987243887974,62.88317878983827
central_massive_mimo,Central massive MIMO,159,795.0,13,70.81133541692161,62.88317878983827
central_massive_mimo,Central massive MIMO,160,800.0,13,77.37011604987984,62.88317878983827
central_massive_mimo,Central massive MIMO,161,805.0,13,70.49945216003356,62.88317878983827
central_massive_mimo,Central massive MIMO,162,810.0,13,66.33882028252744,62.88317878983827
central_massive_mimo,Central massive MIMO,163,815.0,13,62.52088799747929,62.88317878983827
central_massive_mimo,Central massive MIMO,164,820.0,13,51.209171376344706,62.88317878983827
central_massive_mimo,Central massive MIMO,165,825.0,13,64.64022427094051,62.88317878983827
central_massive_mimo,Central massive MIMO,166,830.0,13,54.885217662061756,62.88317878983827
central_massive_mimo,Central massive MIMO,167,835.0,13,56.291459360252,62.88317878983827
central_massive_mimo,Central massive MIMO,168,840.0,14,54.96440108051421,61.945028765947455
central_massive_mimo,Central massive MIMO,169,845.0,14,61.55366606226298,61.945028765947455
central_massive_mimo,Central massive MIMO,170,850.0,14,61.19317277312962,61.945028765947455
central_massive_mimo,Central massive MIMO,171,855.0,14,60.92927815705312,61.945028765947455
central_massive_mimo,Central massive MIMO,172,860.0,14,64.65230448076849,61.945028765947455
central_massive_mimo,Central massive MIMO,173,865.0,14,68.85726478007027,61.945028765947455
central_massive_mimo,Central massive MIMO,174,870.0,14,62.777242665217486,61.945028765947455
central_massive_mimo,Central massive MIMO,175,875.0,14,65.58175898855677,61.945028765947455
central_massive_mimo,Central massive MIMO,176,880.0,14,70.3317604630741,61.945028765947455
central_massive_mimo,Central massive MIMO,177,885.0,14,61.51381268444608,61.945028765947455
central_massive_mimo,Central massive MIMO,178,890.0,14,46.867528679674486,61.945028765947455
central_massive_mimo,Central massive MIMO,179,895.0,14,64.11815437660186,61.945028765947455
central_massive_mimo,Central massive MIMO,180,900.0,15,66.26962045092108,60.77467183688473
central_massive_mimo,Central massive MIMO,181,905.0,15,62.04347471829336,60.77467183688473
central_massive_mimo,Central massive MIMO,182,910.0,15,74.9183742059381,60.77467183688473
central_massive_mimo,Central massive MIMO,183,915.0,15,56.36221296216536,60.77467183688473
central_massive_mimo,Central massive MIMO,184,920.0,15,62.665068977009724,60.77467183688473
central_massive_mimo,Central massive MIMO,185,925.0,15,53.091420531144976,60.77467183688473
central_massive_mimo,Central massive MIMO,186,930.0,15,58.854504418652766,60.77467183688473
central_massive_mimo,Central massive MIMO,187,935.0,15,56.88601836666844,60.77467183688473
central_massive_mimo,Central massive MIMO,188,940.0,15,43.77097362051071,60.77467183688473
central_massive_mimo,Central massive MIMO,189,945.0,15,67.65074389423818,60.77467183688473
central_massive_mimo,Central massive MIMO,190,950.0,15,56.89331784926773,60.77467183688473
central_massive_mimo,Central massive MIMO,191,955.0,15,69.89033204780631,60.77467183688473
central_massive_mimo,Central massive MIMO,192,960.0,16,64.37711965587823,58.878549215824876
central_massive_mimo,Central massive MIMO,193,965.0,16,40.19212298888301,58.878549215824876
central_massive_mimo,Central massive MIMO,194,970.0,16,58.52985217389639,58.878549215824876
central_massive_mimo,Central massive MIMO,195,975.0,16,58.55102399591492,58.878549215824876
central_massive_mimo,Central massive MIMO,196,980.0,16,61.297103175073005,58.878549215824876
central_massive_mimo,Central massive MIMO,197,985.0,16,58.483334887138625,58.878549215824876
central_massive_mimo,Central massive MIMO,198,990.0,16,57.186723790486155,58.878549215824876
central_massive_mimo,Central massive MIMO,199,995.0,16,60.05140387509927,58.878549215824876
central_massive_mimo,Central massive MIMO,200,1000.0,16,59.74023458928728,58.878549215824876
central_massive_mimo,Central massive MIMO,201,1005.0,16,63.87102454549762,58.878549215824876
central_massive_mimo,Central massive MIMO,202,1010.0,16,60.10903970140049,58.878549215824876
central_massive_mimo,Central massive MIMO,203,1015.0,16,64.15360721134357,58.878549215824876
central_massive_mimo,Central massive MIMO,204,1020.0,17,79.22963500495123,66.80556818677884
central_massive_mimo,Central massive MIMO,205,1025.0,17,68.97749249397532,66.80556818677884
central_massive_mimo,Central massive MIMO,206,1030.0,17,55.87553849905106,66.80556818677884
central_massive_mimo,Central massive MIMO,207,1035.0,17,57.86973563930049,66.80556818677884
central_massive_mimo,Central massive MIMO,208,1040.0,17,79.87884071870467,66.80556818677884
central_massive_mimo,Central massive MIMO,209,1045.0,17,84.86670758091932,66.80556818677884
central_massive_mimo,Central massive MIMO,210,1050.0,17,73.56653700466163,66.80556818677884
central_massive_mimo,Central massive MIMO,211,1055.0,17,51.177801315177305,66.80556818677884
central_massive_mimo,Central massive MIMO,212,1060.0,17,54.127454346307125,66.80556818677884
central_massive_mimo,Central massive MIMO,213,1065.0,17,58.63572032273578,66.80556818677884
central_massive_mimo,Central massive MIMO,214,1070.0,17,69.23145040230209,66.80556818677884
central_massive_mimo,Central massive MIMO,215,1075.0,17,68.22990491326003,66.80556818677884
central_massive_mimo,Central massive MIMO,216,1080.0,18,64.8010352002138,45.22541266595274
central_massive_mimo,Central massive MIMO,217,1085.0,18,58.58925109183993,45.22541266595274
central_massive_mimo,Central massive MIMO,218,1090.0,18,49.433361802560874,45.22541266595274
central_massive_mimo,Central massive MIMO,219,1095.0,18,38.80430536056291,45.22541266595274
central_massive_mimo,Central massive MIMO,220,1100.0,18,39.42332343354542,45.22541266595274
central_massive_mimo,Central massive MIMO,221,1105.0,18,36.65252186354032,45.22541266595274
central_massive_mimo,Central massive MIMO,222,1110.0,18,49.23023311405075,45.22541266595274
central_massive_mimo,Central massive MIMO,223,1115.0,18,43.67533535409087,45.22541266595274
central_massive_mimo,Central massive MIMO,224,1120.0,18,46.81336342495271,45.22541266595274
central_massive_mimo,Central massive MIMO,225,1125.0,18,47.70646804097973,45.22541266595274
central_massive_mimo,Central massive MIMO,226,1130.0,18,31.442567313470654,45.22541266595274
central_massive_mimo,Central massive MIMO,227,1135.0,18,36.133185991624934,45.22541266595274
central_massive_mimo,Central massive MIMO,228,1140.0,19,35.89218194057924,56.97384378414879
central_massive_mimo,Central massive MIMO,229,1145.0,19,58.33536332979617,56.97384378414879
central_massive_mimo,Central massive MIMO,230,1150.0,19,60.02904495115784,56.97384378414879
central_massive_mimo,Central massive MIMO,231,1155.0,19,47.42223478435582,56.97384378414879
central_massive_mimo,Central massive MIMO,232,1160.0,19,61.40942288914154,56.97384378414879
central_massive_mimo,Central massive MIMO,233,1165.0,19,59.573045204171024,56.97384378414879
central_massive_mimo,Central massive MIMO,234,1170.0,19,55.468105794988446,56.97384378414879
central_massive_mimo,Central massive MIMO,235,1175.0,19,60.94757749955162,56.97384378414879
central_massive_mimo,Central massive MIMO,236,1180.0,19,61.799853881324694,56.97384378414879
central_massive_mimo,Central massive MIMO,237,1185.0,19,61.69014091894059,56.97384378414879
central_massive_mimo,Central massive MIMO,238,1190.0,19,63.60865458868818,56.97384378414879
central_massive_mimo,Central massive MIMO,239,1195.0,19,57.51049962709035,56.97384378414879
central_massive_mimo,Central massive MIMO,240,1200.0,20,55.497599126555954,57.606117807353854
central_massive_mimo,Central massive MIMO,241,1205.0,20,56.05487491346365,57.606117807353854
central_massive_mimo,Central massive MIMO,242,1210.0,20,51.3476402417723,57.606117807353854
central_massive_mimo,Central massive MIMO,243,1215.0,20,52.345924840847076,57.606117807353854
central_massive_mimo,Central massive MIMO,244,1220.0,20,52.73264018751594,57.606117807353854
central_massive_mimo,Central massive MIMO,245,1225.0,20,57.226962151253346,57.606117807353854
central_massive_mimo,Central massive MIMO,246,1230.0,20,61.09127334547662,57.606117807353854
central_massive_mimo,Central massive MIMO,247,1235.0,20,60.678068693911285,57.606117807353854
central_massive_mimo,Central massive MIMO,248,1240.0,20,57.35976441687345,57.606117807353854
central_massive_mimo,Central massive MIMO,249,1245.0,20,59.00008948491721,57.606117807353854
central_massive_mimo,Central massive MIMO,250,1250.0,20,67.04434346187571,57.606117807353854
central_massive_mimo,Central massive MIMO,251,1255.0,20,60.894232823783724,57.606117807353854
central_massive_mimo,Central massive MIMO,252,1260.0,21,57.65648305329173,54.9046401377144
central_massive_mimo,Central massive MIMO,253,1265.0,21,50.08439164925668,54.9046401377144
central_massive_mimo,Central massive MIMO,254,1270.0,21,56.0564501718658,54.9046401377144
central_massive_mimo,Central massive MIMO,255,1275.0,21,49.77598823082861,54.9046401377144
central_massive_mimo,Central massive MIMO,256,1280.0,21,46.83608366042765,54.9046401377144
central_massive_mimo,Central massive MIMO,257,1285.0,21,40.722527512926916,54.9046401377144
central_massive_mimo,Central massive MIMO,258,1290.0,21,58.286533491457,54.9046401377144
central_massive_mimo,Central massive MIMO,259,1295.0,21,58.655695200167195,54.9046401377144
central_massive_mimo,Central massive MIMO,260,1300.0,21,64.29111726984397,54.9046401377144
central_massive_mimo,Central massive MIMO,261,1305.0,21,64.88963323734836,54.9046401377144
central_massive_mimo,Central massive MIMO,262,1310.0,21,50.99003900491222,54.9046401377144
central_massive_mimo,Central massive MIMO,263,1315.0,21,60.61073917024666,54.9046401377144
central_massive_mimo,Central massive MIMO,264,1320.0,22,60.887670250186204,58.93457765332199
central_massive_mimo,Central massive MIMO,265,1325.0,22,55.124210626174104,58.93457765332199
central_massive_mimo,Central massive MIMO,266,1330.0,22,58.994968518929134,58.93457765332199
central_massive_mimo,Central massive MIMO,267,1335.0,22,54.57607532387952,58.93457765332199
central_massive_mimo,Central massive MIMO,268,1340.0,22,52.39343219332043,58.93457765332199
central_massive_mimo,Central massive MIMO,269,1345.0,22,47.304750968420606,58.93457765332199
central_massive_mimo,Central massive MIMO,270,1350.0,22,55.04188922851254,58.93457765332199
central_massive_mimo,Central massive MIMO,271,1355.0,22,69.40505103666703,58.93457765332199
central_massive_mimo,Central massive MIMO,272,1360.0,22,66.88797926064535,58.93457765332199
central_massive_mimo,Central massive MIMO,273,1365.0,22,61.74353982371621,58.93457765332199
central_massive_mimo,Central massive MIMO,274,1370.0,22,61.33363426057676,58.93457765332199
central_massive_mimo,Central massive MIMO,275,1375.0,22,63.5217303488359,58.93457765332199
central_massive_mimo,Central massive MIMO,276,1380.0,23,62.74501116345898,52.586125903486504
central_massive_mimo,Central massive MIMO,277,1385.0,23,58.7238131664288,52.586125903486504
central_massive_mimo,Central massive MIMO,278,1390.0,23,50.382109640272084,52.586125903486504
central_massive_mimo,Central massive MIMO,279,1395.0,23,31.68204933878532,52.586125903486504
central_massive_mimo,Central massive MIMO,280,1400.0,23,47.82639852277326,52.586125903486504
central_massive_mimo,Central massive MIMO,281,1405.0,23,51.59195720676601,52.586125903486504
central_massive_mimo,Central massive MIMO,282,1410.0,23,54.32803615920804,52.586125903486504
central_massive_mimo,Central massive MIMO,283,1415.0,23,62.89984108929189,52.586125903486504
central_massive_mimo,Central massive MIMO,284,1420.0,23,51.22078111770886,52.586125903486504
central_massive_mimo,Central massive MIMO,285,1425.0,23,52.64489089866558,52.586125903486504
central_massive_mimo,Central massive MIMO,286,1430.0,23,51.64428397417907,52.586125903486504
central_massive_mimo,Central massive MIMO,287,1435.0,23,55.34433856430023,52.586125903486504
central_massive_mimo,Central massive MIMO,288,1440.0,24,55.73087739454247,62.96158815423788
central_massive_mimo,Central massive MIMO,289,1445.0,24,64.19966610355316,62.96158815423788
central_massive_mimo,Central massive MIMO,290,1450.0,24,77.26749166311498,62.96158815423788
central_massive_mimo,Central massive MIMO,291,1455.0,24,62.47059584741803,62.96158815423788
central_massive_mimo,Central massive MIMO,292,1460.0,24,66.71496330778103,62.96158815423788
central_massive_mimo,Central massive MIMO,293,1465.0,24,74.41006808396789,62.96158815423788
central_massive_mimo,Central massive MIMO,294,1470.0,24,68.67960076603536,62.96158815423788
central_massive_mimo,Central massive MIMO,295,1475.0,24,65.03847115644787,62.96158815423788
central_massive_mimo,Central massive MIMO,296,1480.0,24,59.47652726199505,62.96158815423788
central_massive_mimo,Central massive MIMO,297,1485.0,24,61.30118998226569,62.96158815423788
central_massive_mimo,Central massive MIMO,298,1490.0,24,54.081371756816495,62.96158815423788
central_massive_mimo,Central massive MIMO,299,1495.0,24,46.168234526916535,62.96158815423788
central_massive_mimo,Central massive MIMO,300,1500.0,25,62.95421495305402,57.47090707113162
central_massive_mimo,Central massive MIMO,301,1505.0,25,66.54437245958964,57.47090707113162
central_massive_mimo,Central massive MIMO,302,1510.0,25,63.878676932718115,57.47090707113162
central_massive_mimo,Central massive MIMO,303,1515.0,25,49.10436432367254,57.47090707113162
central_massive_mimo,Central massive MIMO,304,1520.0,25,53.07853830173854,57.47090707113162
central_massive_mimo,Central massive MIMO,305,1525.0,25,55.62426968607792,57.47090707113162
central_massive_mimo,Central massive MIMO,306,1530.0,25,64.40505293182002,57.47090707113162
central_massive_mimo,Central massive MIMO,307,1535.0,25,51.35898035045943,57.47090707113162
central_massive_mimo,Central massive MIMO,308,1540.0,25,51.37943232657946,57.47090707113162
central_massive_mimo,Central massive MIMO,309,1545.0,25,54.783285203560496,57.47090707113162
central_massive_mimo,Central massive MIMO,310,1550.0,25,54.95816763406395,57.47090707113162
central_massive_mimo,Central massive MIMO,311,1555.0,25,61.58152975024542,57.47090707113162
central_massive_mimo,Central massive MIMO,312,1560.0,26,53.446654867377774,62.61877644718541
central_massive_mimo,Central massive MIMO,313,1565.0,26,53.98090938483287,62.61877644718541
central_massive_mimo,Central massive MIMO,314,1570.0,26,59.3998174416144,62.61877644718541
central_massive_mimo,Central massive MIMO,315,1575.0,26,59.22115546974584,62.61877644718541
central_massive_mimo,Central massive MIMO,316,1580.0,26,54.26298507916889,62.61877644718541
central_massive_mimo,Central massive MIMO,317,1585.0,26,65.63408714497079,62.61877644718541
central_massive_mimo,Central massive MIMO,318,1590.0,26,63.64983314141117,62.61877644718541
central_massive_mimo,Central massive MIMO,319,1595.0,26,59.198935652624456,62.61877644718541
central_massive_mimo,Central massive MIMO,320,1600.0,26,67.25375137533739,62.61877644718541
central_massive_mimo,Central massive MIMO,321,1605.0,26,62.787579900842076,62.61877644718541
central_massive_mimo,Central massive MIMO,322,1610.0,26,77.81742057677432,62.61877644718541
central_massive_mimo,Central massive MIMO,323,1615.0,26,74.7721873315249,62.61877644718541
central_massive_mimo,Central massive MIMO,324,1620.0,27,77.23338943708234,69.33622487753526
central_massive_mimo,Central massive MIMO,325,1625.0,27,76.28414451418871,69.33622487753526
central_massive_mimo,Central massive MIMO,326,1630.0,27,69.899476651232,69.33622487753526
central_massive_mimo,Central massive MIMO,327,1635.0,27,68.95105423419534,69.33622487753526
central_massive_mimo,Central massive MIMO,328,1640.0,27,73.34613435440122,69.33622487753526
