time_s,worst_user_sinr_db
1810.0,-11.57646150354452
1815.0,-15.035246033356295
1820.0,-20.25364531630747
1825.0,-8.613082842171847
1830.0,-20.90258545304956
1835.0,-8.299087936246627
1840.0,-8.547656287942079
1845.0,0.16103382220414156
1850.0,6.012652671564711
1855.0,4.341460386188521
1860.0,-3.662057309294873
1865.0,-1.303012037760316
1870.0,-1.066510569388615
1875.0,-2.3929823139198336
1880.0,5.980101080959565
1885.0,-0.12658125357415223
1890.0,-23.215264628016044
1895.0,-77.45959123040993
1900.0,-34.10346196968155
1905.0,-31.100642842244284
1910.0,-38.870039760417995
1915.0,-37.22869218902353
1920.0,-1.3051015548176794
1925.0,-1.0208420271042449
1930.0,-8.44535222843745
1935.0,-1.9786985842488098
1940.0,-4.928109392905126
1945.0,-17.988109669982343
1950.0,-3.74472936916046
1955.0,-21.241740405067038
1960.0,-1.5390899713581272
1965.0,-2.1127704851729807
1970.0,0.9643295753957679
1975.0,0.22750320325381895
1980.0,22.034668733621974
1985.0,20.399935376770234
1990.0,16.998905831150633
1995.0,21.934068068226207
2000.0,22.033502395863067
2005.0,18.753620112291053
2010.0,18.89424339060322
2015.0,20.167084707432515
2020.0,20.265844411000682
2025.0,18.001868146092704
2030.0,17.70319689086032
2035.0,17.243321908796286
2040.0,13.219578937339811
2045.0,10.787367161523758
2050.0,11.049474801005012
2055.0,11.08284345287184
2060.0,12.030583856445194
2065.0,12.086416370498599
2070.0,7.159658162540761
2075.0,5.432605791592206
2080.0,9.860774108280877
2085.0,13.43449449050427
2090.0,12.371361866802333
2095.0,12.806291646053623
2100.0,25.4803685855372
2105.0,25.831776764763646
2110.0,26.52482705697913
2115.0,23.190664511326133
2120.0,24.298499562002686
2125.0,25.23754006902775
2130.0,26.29693722845925
2135.0,27.420720375922688
2140.0,27.063424184497926
2145.0,25.28215090046897
2150.0,23.825533334655976
2155.0,23.856493378639513
2160.0,-41.908782068257146
2165.0,-39.17728879679896
2170.0,-36.681360218792
2175.0,-36.090104527369014
2180.0,-35.965718072781684
2185.0,-24.23673085706024
2190.0,-49.652829171488904
2195.0,-51.42260062644339
2200.0,-24.711749009926095
2205.0,-45.60613131102396
2210.0,-45.861656341674134
2215.0,-47.83684134829724
2220.0,-44.180851862319685
2225.0,-35.329037854126646
2230.0,-32.39544110398244
2235.0,-32.398501897502555
2240.0,-29.558637819748768
2245.0,-62.0429370497893
2250.0,-61.907767550986975
2255.0,-69.20755125283628
2260.0,-43.89017436963769
2265.0,-120.0
2270.0,-120.0
2275.0,-50.807728713419486
2280.0,-120.0
2285.0,-120.0
2290.0,-120.0
2295.0,-120.0
2300.0,-120.0
2305.0,-120.0
2310.0,-120.0
2315.0,-120.0
2320.0,-120.0
2325.0,-120.0
2330.0,-120.0
2335.0,-120.0
2340.0,-120.0
2345.0,-20.78896009189002
2350.0,-8.83463221777556
2355.0,-28.299687954099504
2360.0,-11.827005213493415
2365.0,-31.079013159128355
