esr_bps_hz,cdf,window_index,window_style
118.35437380736033,0.08333333333333333,1,dashed
118.48736848934705,0.16666666666666666,1,dashed
119.12110619538589,0.25,1,dashed
119.83154774657264,0.3333333333333333,1,dashed
120.35901623522372,0.4166666666666667,1,dashed
120.38423405307617,0.5,1,dashed
120.93293163767224,0.5833333333333334,1,dashed
121.04768540197315,0.6666666666666666,1,dashed
122.68618615223492,0.75,1,dashed
124.08429671979408,0.8333333333333334,1,dashed
124.93698526156825,0.9166666666666666,1,dashed
132.5567697557504,1.0,1,dashed
