esr_bps_hz,cdf,window_index,window_style
107.36143786926722,0.08333333333333333,0,solid
127.70728281643642,0.16666666666666666,0,solid
128.198532254132,0.25,0,solid
129.84885169116387,0.3333333333333333,0,solid
130.64343992459004,0.4166666666666667,0,solid
131.3204682922457,0.5,0,solid
132.1044188233991,0.5833333333333334,0,solid
133.2070016244566,0.6666666666666666,0,solid
134.36216366076673,0.75,0,solid
134.57741192382545,0.8333333333333334,0,solid
134.8535755681964,0.9166666666666666,0,solid
142.7713554255419,1.0,0,solid
