esr_bps_hz,cdf,window_index,window_style
111.42186268371628,0.08333333333333333,11,dash dot
122.30220425867728,0.16666666666666666,11,dash dot
123.84936794395531,0.25,11,dash dot
124.02187180191542,0.3333333333333333,11,dash dot
125.25375389956277,0.4166666666666667,11,dash dot
125.33626760074232,0.5,11,dash dot
126.79839790408596,0.5833333333333334,11,dash dot
129.66723847175524,0.6666666666666666,11,dash dot
129.7108297328407,0.75,11,dash dot
132.19063003797152,0.8333333333333334,11,dash dot
132.88127146601363,0.9166666666666666,11,dash dot
132.97261081863036,1.0,11,dash dot
