time_s,worst_user_sinr_db
0.0,-28.512277639032114
5.0,11.418279287104266
10.0,10.408699197996329
15.0,12.072743578287604
20.0,-10.013200912018384
25.0,-8.793344918306534
30.0,-4.5160323713313035
35.0,-4.537706869001854
40.0,-4.317152991114527
45.0,0.8062712145166979
50.0,0.2736329306861395
55.0,0.33685119688508486
60.0,23.906692537503584
65.0,22.512591610204147
70.0,25.017446818744187
75.0,5.278193303224676
80.0,5.245397882976307
85.0,8.636688503311579
90.0,8.764350084127967
95.0,23.909912808049732
100.0,23.754473012848386
105.0,23.40508162593542
110.0,23.93131168468836
115.0,23.70488312621122
120.0,-9.740225890727471
125.0,2.569678842897706
130.0,12.208142010345833
135.0,8.627365660725616
140.0,-8.414062574001978
145.0,-9.43346243947257
150.0,-8.933524488629129
155.0,-29.24174018771961
160.0,-30.16870582388426
165.0,-29.213977211107895
170.0,-29.376675401712866
175.0,-29.378394109250596
180.0,-120.0
185.0,-17.026673688312787
190.0,-17.922478489027796
195.0,-16.859854068004424
200.0,-11.714471243695817
205.0,-10.678973276352126
210.0,-9.981908825278108
215.0,-120.0
220.0,22.623714838237895
225.0,16.90332354097468
230.0,21.00745938462446
235.0,15.467364773347043
240.0,-12.268482927424454
245.0,-9.559872563950119
250.0,-7.672851345061908
255.0,-3.5923683474127523
260.0,-2.9201910562398616
265.0,-4.210923234294194
270.0,-5.085224068742333
275.0,-5.82976975234152
280.0,-4.6630018200259595
285.0,-5.84169004434518
290.0,-5.676207278811736
295.0,-4.923533493402915
300.0,26.57956956657158
305.0,26.38046682446906
310.0,25.736282744419974
315.0,29.226504781967723
320.0,28.768800559946712
325.0,19.893060200310074
330.0,20.828551741687626
335.0,26.331247118611905
340.0,23.105632791813306
345.0,22.655269899600373
350.0,19.82094645939187
355.0,19.762992929187728
360.0,-120.0
365.0,-120.0
370.0,-45.20929924016776
375.0,-45.77095167569401
380.0,-120.0
385.0,-47.24657901601981
390.0,-45.35330929305531
395.0,-46.188470742387224
400.0,-120.0
405.0,-120.0
410.0,-46.21311879881948
415.0,-46.06706641828463
420.0,-120.0
425.0,-120.0
430.0,-13.67311658554124
435.0,-120.0
440.0,-120.0
445.0,-120.0
450.0,-120.0
455.0,-120.0
460.0,-120.0
465.0,-120.0
470.0,-120.0
475.0,-120.0
480.0,21.21920516975374
485.0,16.353565848963726
490.0,-2.345506826931944
495.0,-2.3494493980649156
500.0,-1.285947507061456
505.0,-2.1810529370582805
510.0,-6.526810003474685
515.0,18.027707991071452
520.0,-12.803155653573175
525.0,-14.657407415262021
530.0,-14.59705231361724
535.0,-14.685241387460682
540.0,28.857990261387883
545.0,27.695079969454703
550.0,30.296478878438833
555.0,35.0108911411885
560.0,31.85240878507596
565.0,33.22914318154432
570.0,32.31007285714967
575.0,33.27739671630026
580.0,29.464571568795638
585.0,30.22841603461427
590.0,30.60873601834526
595.0,27.847727987702232
600.0,32.40376259580834
605.0,30.29811435380301
610.0,32.84020821210633
615.0,22.83641618305161
620.0,34.47318375417187
625.0,30.078935654416497
630.0,28.665962765486665
635.0,28.80298830367391
640.0,32.63129065632319
645.0,29.503704016567504
650.0,20.4734692245663
655.0,19.82467143286793
660.0,16.130568160167513
665.0,16.876887492734998
670.0,16.026288652832786
675.0,11.721327151138578
680.0,16.57354398009036
685.0,10.633184577740156
690.0,15.509144429904797
695.0,29.52943069041381
700.0,15.671537132775804
705.0,20.054911148460075
710.0,11.492354055636111
715.0,14.14281657170277
720.0,33.10813263589587
725.0,28.91966409166564
730.0,29.367890757961298
735.0,20.09995447561126
740.0,27.230741428247253
745.0,28.828249033839185
750.0,31.675658058713317
755.0,29.10333689557247
760.0,28.78646109349266
765.0,27.895447959222682
770.0,25.007609924897494
775.0,24.99523714197162
780.0,4.869904179055907
785.0,5.239252321080339
790.0,5.497568149575191
795.0,4.578273327642007
800.0,4.876907924051965
805.0,4.940277755932393
810.0,-2.975770223494586
815.0,7.115107484583837
820.0,7.198008366889136
825.0,6.7441084501684685
830.0,-17.55161236264439
835.0,5.6754728302396495
840.0,-120.0
845.0,-120.0
850.0,-120.0
855.0,-120.0
860.0,-120.0
865.0,-44.41275086208097
870.0,-120.0
875.0,-120.0
880.0,-120.0
885.0,-120.0
890.0,-120.0
895.0,-120.0
900.0,-37.00967639976949
905.0,-33.775179537479424
910.0,-33.73345828595314
915.0,-42.920477657875225
920.0,-120.0
925.0,-44.59429351246655
930.0,-30.155531884541876
935.0,-30.383342442027367
940.0,-31.85446872663025
945.0,-42.64917034435601
950.0,-35.53702839706292
955.0,-34.36563539464006
960.0,-19.44714702718276
965.0,-15.354782099718186
970.0,-5.752169054820802
975.0,-4.454454181270311
980.0,-4.317932304591809
985.0,-4.003359451437221
990.0,-3.5671049308260026
995.0,-3.6039814421798284
1000.0,-4.569017901868694
1005.0,-6.166447079114361
1010.0,-4.634848423471736
1015.0,-2.7153919474493375
1020.0,13.875133423733054
1025.0,19.154090328436087
1030.0,19.24467571570716
1035.0,21.997791554120873
1040.0,22.392268436304764
1045.0,22.734995473148473
1050.0,14.798370474905289
1055.0,30.383820981343035
1060.0,27.666009717496394
1065.0,24.85753222326747
1070.0,33.47286366713858
1075.0,30.87162463615586
1080.0,37.71656424920567
1085.0,37.49878608467102
1090.0,37.40803035206889
1095.0,31.977237896275877
1100.0,34.925268174811414
1105.0,35.47663631794315
1110.0,31.497894823144627
1115.0,34.23410180770693
1120.0,35.301470310485435
1125.0,37.491858272349
1130.0,-56.512320767538654
1135.0,-46.48003042091
1140.0,-57.735339777069726
1145.0,30.54968627644575
1150.0,28.57572426887641
1155.0,32.056108531191995
1160.0,27.736799739342473
1165.0,27.393398644466224
1170.0,27.808307816526884
1175.0,24.830118303896974
1180.0,25.6065675970883
1185.0,25.556226976765064
1190.0,25.985902082692405
1195.0,27.031800939340883
1200.0,17.947347865764925
1205.0,25.300440498702734
1210.0,21.58495361540212
1215.0,19.43996215291106
1220.0,27.48939931387444
1225.0,16.98748529013382
1230.0,21.678977027923317
1235.0,16.008936478974757
1240.0,15.151441424518532
1245.0,22.250703855880246
1250.0,20.23191729212041
