esr_bps_hz,cdf,window_index,window_style
35.44083449657734,0.08333333333333333,40,solid
52.35589913351474,0.16666666666666666,40,solid
52.64238049064597,0.25,40,solid
55.94291025199991,0.3333333333333333,40,solid
69.36824100779954,0.4166666666666667,40,solid
69.54531233275165,0.5,40,solid
73.41149636368162,0.5833333333333334,40,solid
75.55649260402373,0.6666666666666666,40,solid
75.91922164824115,0.75,40,solid
86.29830159772534,0.8333333333333334,40,solid
86.75632409662471,0.9166666666666666,40,solid
87.01622325580793,1.0,40,solid
