esr_bps_hz,cdf
26.851455363998994,0.0013869625520110957
27.676695218693883,0.0027739251040221915
27.771911067576095,0.004160887656033287
28.379718979397328,0.005547850208044383
29.358271090515636,0.006934812760055479
29.812789616048974,0.008321775312066574
31.442567313470654,0.009708737864077669
31.68204933878532,0.011095700416088766
31.97475741935473,0.012482662968099861
32.74766182013257,0.013869625520110958
33.70466110746778,0.015256588072122053
34.13183636259171,0.016643550624133148
34.16238251926667,0.018030513176144243
34.41961943634675,0.019417475728155338
35.704163985795326,0.020804438280166437
35.89218194057924,0.022191400832177532
36.133185991624934,0.023578363384188627
36.480670547635654,0.024965325936199722
36.5210723950636,0.026352288488210817
36.63822779228289,0.027739251040221916
36.65252186354032,0.02912621359223301
36.81639242684573,0.030513176144244106
36.97396317031341,0.0319001386962552
37.011509980042526,0.033287101248266296
37.09654514876431,0.03467406380027739
37.28837507340896,0.036061026352288486
37.28875721129037,0.03744798890429958
37.37163279785385,0.038834951456310676
37.54824683220019,0.04022191400832178
37.70171372652198,0.04160887656033287
38.04812680097299,0.04299583911234397
38.136607903321675,0.044382801664355064
38.148906837617034,0.04576976421636616
38.304324497505846,0.047156726768377254
38.33296254424129,0.04854368932038835
38.50001007601803,0.049930651872399444
38.519752200021514,0.05131761442441054
38.54776003371133,0.052704576976421634
38.6314563277416,0.05409153952843273
38.67080161606151,0.05547850208044383
38.67595908371151,0.056865464632454926
38.80430536056291,0.05825242718446602
38.828674024128794,0.059639389736477116
39.35898913011713,0.06102635228848821
39.42332343354542,0.06241331484049931
39.527838844682556,0.0638002773925104
39.57197380163372,0.0651872399445215
39.61704668359286,0.06657420249653259
39.622342241068935,0.06796116504854369
39.70159552657485,0.06934812760055478
39.95337520386704,0.07073509015256588
39.95839352399603,0.07212205270457697
40.19212298888301,0.07350901525658807
40.244139787791454,0.07489597780859916
40.52081269401497,0.07628294036061026
40.608730308398314,0.07766990291262135
40.722527512926916,0.07905686546463246
40.787843750248285,0.08044382801664356
40.98549546553178,0.08183079056865465
40.99428390118531,0.08321775312066575
41.06958106383187,0.08460471567267684
41.07080765452214,0.08599167822468794
41.07782339572482,0.08737864077669903
41.185111916429044,0.08876560332871013
41.39243156809249,0.09015256588072122
41.414477790637264,0.09153952843273232
41.471177056593106,0.09292649098474341
41.51603797875579,0.09431345353675451
41.54844281192952,0.0957004160887656
41.66568264453653,0.0970873786407767
41.81808869448101,0.09847434119278779
41.82873961069424,0.09986130374479889
41.87428798919805,0.10124826629680998
41.903754561720945,0.10263522884882108
41.94773143499997,0.10402219140083217
42.102283144896816,0.10540915395284327
42.229736798718285,0.10679611650485436
42.368714727517,0.10818307905686546
42.49528762315917,0.10957004160887657
42.526513360523865,0.11095700416088766
42.67015243385594,0.11234396671289876
42.71237230476948,0.11373092926490985
42.794209375133775,0.11511789181692095
42.81599927454869,0.11650485436893204
42.885544501256575,0.11789181692094314
42.89467189879301,0.11927877947295423
42.94946581132776,0.12066574202496533
42.97115578925707,0.12205270457697642
42.98020527020255,0.12343966712898752
43.03790762216944,0.12482662968099861
43.29829224602929,0.1262135922330097
43.404629816105086,0.1276005547850208
43.50757653687507,0.1289875173370319
43.532032205488505,0.130374479889043
43.67533535409087,0.1317614424410541
43.7693297766462,0.13314840499306518
43.77097362051071,0.13453536754507628
43.93075980349458,0.13592233009708737
44.01590492370398,0.13730929264909847
44.22237972237132,0.13869625520110956
44.31431715420659,0.14008321775312066
44.40604714007186,0.14147018030513175
44.46571386245658,0.14285714285714285
44.50727998909629,0.14424410540915394
44.528592891158404,0.14563106796116504
44.59144646730637,0.14701803051317613
44.6668483141851,0.14840499306518723
44.74438691409234,0.14979195561719832
44.854380952265316,0.15117891816920942
45.05266466241966,0.15256588072122051
45.053467681957734,0.1539528432732316
45.14082944208134,0.1553398058252427
45.15396264730554,0.15672676837725383
45.35400263594228,0.15811373092926492
45.37612616547228,0.15950069348127602
45.405325709075925,0.1608876560332871
45.419857980754955,0.1622746185852982
45.54816685671747,0.1636615811373093
45.62532796090589,0.1650485436893204
45.7012346839331,0.1664355062413315
45.77226862692294,0.1678224687933426
45.8364728855322,0.16920943134535368
45.87257730957493,0.17059639389736478
45.89739132435439,0.17198335644937587
45.90911895431723,0.17337031900138697
46.01508027252414,0.17475728155339806
46.086975014671104,0.17614424410540916
46.168234526916535,0.17753120665742025
46.28264111236702,0.17891816920943135
46.41365552401845,0.18030513176144244
46.658428782057,0.18169209431345354
46.73413402488423,0.18307905686546463
46.81336342495271,0.18446601941747573
46.83608366042765,0.18585298196948682
46.85681962206225,0.18723994452149792
46.8571674362347,0.18862690707350901
46.867528679674486,0.1900138696255201
46.89639693406092,0.1914008321775312
46.90238373478562,0.1927877947295423
47.25679417018446,0.1941747572815534
47.304750968420606,0.1955617198335645
47.314259381008824,0.19694868238557559
47.41631226742853,0.19833564493758668
47.42223478435582,0.19972260748959778
47.430948809188145,0.20110957004160887
47.44322792720577,0.20249653259361997
47.4750232760527,0.20388349514563106
47.52325824453972,0.20527045769764216
47.52975345983963,0.20665742024965325
47.574055508229534,0.20804438280166435
47.58066362062021,0.20943134535367544
47.70646804097973,0.21081830790568654
47.708522073877866,0.21220527045769763
47.753477896644846,0.21359223300970873
47.82639852277326,0.21497919556171982
47.85488192808289,0.21636615811373092
47.92212104637661,0.217753120665742
48.001628437052474,0.21914008321775313
48.164243538197745,0.22052704576976423
48.17549267783958,0.22191400832177532
48.27170478000892,0.22330097087378642
48.38428794715162,0.22468793342579751
48.4659373805337,0.2260748959778086
48.53273012163754,0.2274618585298197
48.56489978953427,0.2288488210818308
48.625635752710394,0.2302357836338419
48.64465763335133,0.231622746185853
48.68431212112122,0.23300970873786409
49.10436432367254,0.23439667128987518
49.15249432967334,0.23578363384188628
49.18519612978179,0.23717059639389737
49.22633123796136,0.23855755894590847
49.23023311405075,0.23994452149791956
49.24058711068817,0.24133148404993066
49.2995810223084,0.24271844660194175
49.433361802560874,0.24410540915395285
49.51173231165019,0.24549237170596394
49.643701794264594,0.24687933425797504
49.72640591077902,0.24826629680998613
49.77598823082861,0.24965325936199723
49.79326810069043,0.2510402219140083
49.84296095040356,0.2524271844660194
49.85202014647053,0.2538141470180305
49.85649185366343,0.2552011095700416
49.9117557610883,0.2565880721220527
49.91828272228345,0.2579750346740638
49.97571950522082,0.2593619972260749
50.0165503300279,0.260748959778086
50.01715254361362,0.2621359223300971
50.030331485278325,0.2635228848821082
50.08439164925668,0.26490984743411927
50.17694183924393,0.26629680998613037
50.24114220482177,0.26768377253814146
50.34307750258382,0.26907073509015256
50.382109640272084,0.27045769764216365
50.414704839429014,0.27184466019417475
50.479484164920684,0.27323162274618584
50.51548024244208,0.27461858529819694
50.592822864112236,0.27600554785020803
50.65639207785315,0.27739251040221913
50.72520936137518,0.2787794729542302
50.912824857359276,0.2801664355062413
50.95727023072836,0.2815533980582524
50.99003900491222,0.2829403606102635
51.02410836543719,0.2843273231622746
51.06799858334656,0.2857142857142857
51.06813798894075,0.2871012482662968
51.1390010176359,0.2884882108183079
51.177801315177305,0.289875173370319
51.209171376344706,0.2912621359223301
51.21142521735062,0.2926490984743412
51.22078111770886,0.29403606102635227
51.25181249909071,0.29542302357836336
51.3476402417723,0.29680998613037446
51.358206356111495,0.29819694868238555
51.35898035045943,0.29958391123439665
51.37943232657946,0.30097087378640774
51.45049476092004,0.30235783633841884
51.557004493745346,0.30374479889042993
51.59195720676601,0.30513176144244103
51.59993070480762,0.3065187239944521
51.61059221307217,0.3079056865464632
51.64428397417907,0.3092926490984743
51.68577133553787,0.3106796116504854
51.72729638854541,0.3120665742024965
51.83831123920855,0.31345353675450766
51.84936964230847,0.31484049930651875
52.0949564240076,0.31622746185852985
52.13003300423069,0.31761442441054094
52.174136316346534,0.31900138696255204
52.2091000554897,0.32038834951456313
52.34143687578081,0.3217753120665742
52.345924840847076,0.3231622746185853
52.37034186336987,0.3245492371705964
52.39343219332043,0.3259361997226075
52.428482659282096,0.3273231622746186
52.476244245608044,0.3287101248266297
52.64489089866558,0.3300970873786408
52.659773627296865,0.3314840499306519
52.68074033014286,0.332871012482663
52.69630923688093,0.3342579750346741
52.73264018751594,0.3356449375866852
52.75711502642883,0.33703190013869627
52.79254218445894,0.33841886269070737
52.805368537431185,0.33980582524271846
52.91179605954858,0.34119278779472956
53.0084670582375,0.34257975034674065
53.07853830173854,0.34396671289875175
53.091420531144976,0.34535367545076284
53.13591898841065,0.34674063800277394
53.28240133201699,0.34812760055478503
53.396692094780924,0.34951456310679613
53.446654867377774,0.3509015256588072
53.471686404152635,0.3522884882108183
53.477713512420955,0.3536754507628294
53.53393594223784,0.3550624133148405
53.55014485456681,0.3564493758668516
53.62342921211949,0.3578363384188627
53.78440546777311,0.3592233009708738
53.83148290213888,0.3606102635228849
53.83989949182259,0.361997226074896
53.92257077698754,0.3633841886269071
53.92432088033246,0.3647711511789182
53.94611859717415,0.36615811373092927
53.95078302881386,0.36754507628294036
