time_s,esr_bps_hz,window_mean_esr_bps_hz
590.0,139.984995952832,135.81319137855093
595.0,136.35543783320142,135.81319137855093
600.0,147.84600282270569,149.64564685994497
605.0,152.4294509752585,149.64564685994497
610.0,146.92962669987298,149.64564685994497
615.0,153.4971948706606,149.64564685994497
620.0,152.80407464608905,149.64564685994497
625.0,151.01257772515785,149.64564685994497
630.0,160.6043700491817,149.64564685994497
635.0,151.83086803734534,149.64564685994497
640.0,139.9942341198077,149.64564685994497
645.0,166.7740127624137,149.64564685994497
650.0,141.47943833765763,149.64564685994497
655.0,130.54591127318872,149.64564685994497
660.0,127.1842228409744,136.89587837770858
665.0,120.57149126580606,136.89587837770858
670.0,142.738306367254,136.89587837770858
675.0,144.77057383475335,136.89587837770858
680.0,150.97966060125594,136.89587837770858
685.0,143.7775588594517,136.89587837770858
690.0,149.33288482942845,136.89587837770858
695.0,154.8550114325568,136.89587837770858
700.0,139.11273025884253,136.89587837770858
705.0,126.7600888245273,136.89587837770858
710.0,120.00528130476367,136.89587837770858
715.0,122.66273011288875,136.89587837770858
720.0,107.53873904157034,115.29266932648004
725.0,102.79111256028318,115.29266932648004
730.0,109.34244210291018,115.29266932648004
735.0,96.7092182151251,115.29266932648004
740.0,103.05654015447175,115.29266932648004
745.0,109.8242135686852,115.29266932648004
750.0,108.35465087231421,115.29266932648004
755.0,126.93463269045051,115.29266932648004
760.0,130.1636788765635,115.29266932648004
765.0,136.84816954634744,115.29266932648004
770.0,128.95051628189984,115.29266932648004
775.0,122.99811800713924,115.29266932648004
780.0,123.89321380496122,116.35521888883831
785.0,123.91153032224899,116.35521888883831
790.0,121.03093786549792,116.35521888883831
795.0,117.59900247936645,116.35521888883831
800.0,125.90550199644383,116.35521888883831
805.0,118.57343650257853,116.35521888883831
810.0,117.9501953164752,116.35521888883831
815.0,103.82867260215484,116.35521888883831
820.0,106.79771490005382,116.35521888883831
825.0,112.74572631279614,116.35521888883831
830.0,110.99090022535384,116.35521888883831
835.0,113.03579433812888,116.35521888883831
840.0,90.21164256050098,100.32033822627756
845.0,93.16261140369986,100.32033822627756
850.0,97.16235215671016,100.32033822627756
855.0,98.32053278150278,100.32033822627756
860.0,76.73275625327143,100.32033822627756
865.0,81.52177762614072,100.32033822627756
870.0,112.10381848485582,100.32033822627756
875.0,108.70606917518386,100.32033822627756
880.0,107.70076393209108,100.32033822627756
885.0,110.38927088342086,100.32033822627756
890.0,111.33458806935869,100.32033822627756
895.0,116.49787538859465,100.32033822627756
900.0,115.33920539345579,124.28771147055545
905.0,106.73623179821932,124.28771147055545
910.0,115.40063265562344,124.28771147055545
915.0,117.75983293796953,124.28771147055545
920.0,126.6732423435296,124.28771147055545
925.0,128.0320229789437,124.28771147055545
930.0,130.47086288027867,124.28771147055545
935.0,128.1939837729702,124.28771147055545
940.0,124.97478821118001,124.28771147055545
945.0,128.3732706969214,124.28771147055545
950.0,138.85391721795276,124.28771147055545
955.0,130.64454675962057,124.28771147055545
960.0,142.86385916532814,130.35443343022314
965.0,138.53018128868538,130.35443343022314
970.0,143.62132655711483,130.35443343022314
975.0,135.27582398274055,130.35443343022314
980.0,138.48166287577195,130.35443343022314
985.0,142.83342493239692,130.35443343022314
990.0,132.61455678091363,130.35443343022314
995.0,135.3102281996546,130.35443343022314
1000.0,116.32001033220186,130.35443343022314
1005.0,120.0399103951175,130.35443343022314
1010.0,112.54712395263064,130.35443343022314
1015.0,105.81509270012148,130.35443343022314
1020.0,133.23557682894756,138.4099796510844
1025.0,128.64071538258665,138.4099796510844
1030.0,127.90194518544553,138.4099796510844
1035.0,127.16894654948506,138.4099796510844
1040.0,148.33442545755125,138.4099796510844
1045.0,134.51215214875023,138.4099796510844
1050.0,136.86703672254134,138.4099796510844
1055.0,129.48024021657747,138.4099796510844
1060.0,137.05730657842315,138.4099796510844
1065.0,141.88776399134943,138.4099796510844
1070.0,154.229379289935,138.4099796510844
1075.0,161.60426746142056,138.4099796510844
1080.0,162.017364820198,132.5126241416846
1085.0,139.69375442573389,132.5126241416846
1090.0,136.24488109391783,132.5126241416846
1095.0,140.41466272367649,132.5126241416846
1100.0,134.2755264299158,132.5126241416846
1105.0,142.17003667771894,132.5126241416846
1110.0,136.0835856020137,132.5126241416846
1115.0,133.0818520742052,132.5126241416846
1120.0,132.53621500608963,132.5126241416846
1125.0,128.07361019747756,132.5126241416846
1130.0,101.987091038532,132.5126241416846
1135.0,103.57290961073598,132.5126241416846
1140.0,95.28390156472545,142.38234016587327
1145.0,142.89638089038647,142.38234016587327
1150.0,147.9502715005104,142.38234016587327
1155.0,147.10268353113494,142.38234016587327
1160.0,147.5944675403513,142.38234016587327
1165.0,139.68710017163357,142.38234016587327
1170.0,143.62457551956263,142.38234016587327
1175.0,152.87399893826938,142.38234016587327
1180.0,157.54731992946296,142.38234016587327
1185.0,150.26065754048736,142.38234016587327
1190.0,142.15477938248785,142.38234016587327
1195.0,141.61194548146713,142.38234016587327
1200.0,151.3498364468171,158.5776921701204
1205.0,151.1901609033557,158.5776921701204
1210.0,152.96031343578014,158.5776921701204
1215.0,162.127599906636,158.5776921701204
1220.0,163.4898199086054,158.5776921701204
1225.0,163.70908671289817,158.5776921701204
1230.0,154.3277155262038,158.5776921701204
1235.0,151.04175899406022,158.5776921701204
1240.0,156.09619840137304,158.5776921701204
1245.0,161.64247715410886,158.5776921701204
1250.0,166.06650588988114,158.5776921701204
1255.0,168.93083276172524,158.5776921701204
1260.0,161.94366884979001,173.68646686722093
1265.0,164.5689275335731,173.68646686722093
1270.0,164.8877961247162,173.68646686722093
1275.0,171.5056503587123,173.68646686722093
1280.0,184.5171126002384,173.68646686722093
1285.0,190.00876495014282,173.68646686722093
1290.0,171.34304437666103,173.68646686722093
1295.0,171.71767207701083,173.68646686722093
1300.0,175.92559921502166,173.68646686722093
