esr_bps_hz,cdf,window_index,window_style
131.03037985632065,0.08333333333333333,34,dotted
134.8827516270258,0.16666666666666666,34,dotted
135.25057508409262,0.25,34,dotted
137.93700561758513,0.3333333333333333,34,dotted
138.38448849767678,0.4166666666666667,34,dotted
142.56916016332178,0.5,34,dotted
143.5611303165757,0.5833333333333334,34,dotted
146.30006774377,0.6666666666666666,34,dotted
150.3050508033855,0.75,34,dotted
151.487081134186,0.8333333333333334,34,dotted
153.92342168768675,0.9166666666666666,34,dotted
154.37760557105605,1.0,34,dotted
