esr_bps_hz,cdf,window_index,window_style
39.680376762718,0.08333333333333333,41,dashed
45.433867594099176,0.16666666666666666,41,dashed
45.45119479574874,0.25,41,dashed
48.26065767340168,0.3333333333333333,41,dashed
48.354428302938324,0.4166666666666667,41,dashed
53.41643292302389,0.5,41,dashed
54.53638461306262,0.5833333333333334,41,dashed
56.39759955379691,0.6666666666666666,41,dashed
58.07491450873764,0.75,41,dashed
60.87375362334057,0.8333333333333334,41,dashed
63.16222536038382,0.9166666666666666,41,dashed
63.642656611165236,1.0,41,dashed
