esr_bps_hz,cdf,window_index,window_style
39.61704668359286,0.08333333333333333,12,solid
41.07782339572482,0.16666666666666666,12,solid
49.72640591077902,0.25,12,solid
51.358206356111495,0.3333333333333333,12,solid
51.61059221307217,0.4166666666666667,12,solid
53.92257077698754,0.5,12,solid
54.80863482513137,0.5833333333333334,12,solid
55.2506279707098,0.6666666666666666,12,solid
55.61539221701987,0.75,12,solid
56.10910544344803,0.8333333333333334,12,solid
61.94289388032697,0.9166666666666666,12,solid
64.08530926111094,1.0,12,solid
