esr_bps_hz,cdf,window_index,window_style
100.65390837597089,0.08333333333333333,6,dotted
103.07983456813633,0.16666666666666666,6,dotted
106.14795364016095,0.25,6,dotted
107.04055652984763,0.3333333333333333,6,dotted
107.98011227657042,0.4166666666666667,6,dotted
108.56311189462551,0.5,6,dotted
109.07895350215048,0.5833333333333334,6,dotted
109.48488080115098,0.6666666666666666,6,dotted
110.00387567832101,0.75,6,dotted
111.50520136821399,0.8333333333333334,6,dotted
112.04926198333061,0.9166666666666666,6,dotted
113.59950681801541,1.0,6,dotted
