esr_bps_hz,cdf,window_index,window_style
37.70171372652198,0.08333333333333333,51,dash dot
39.57197380163372,0.16666666666666666,51,dash dot
39.70159552657485,0.25,51,dash dot
40.99428390118531,0.3333333333333333,51,dash dot
41.414477790637264,0.4166666666666667,51,dash dot
42.67015243385594,0.5,51,dash dot
43.29829224602929,0.5833333333333334,51,dash dot
45.14082944208134,0.6666666666666666,51,dash dot
48.17549267783958,0.75,51,dash dot
50.030331485278325,0.8333333333333334,51,dash dot
51.68577133553787,0.9166666666666666,51,dash dot
58.347090479418625,1.0,51,dash dot
