time_s,worst_user_sinr_db
0.0,-39.38370166164924
5.0,-7.4546101123425
10.0,-7.058337609571485
15.0,-7.053732100776914
20.0,0.07641400380115865
25.0,-0.17586483877226422
30.0,4.048490629374962
35.0,4.5123878373689355
40.0,4.538943155310483
45.0,16.684813192404764
50.0,16.68117486875695
55.0,6.354628464995117
60.0,14.62070030047867
65.0,-26.093760286004972
70.0,-19.519637731814047
75.0,20.8947891809966
80.0,-0.5128731084932822
85.0,-4.808062186869604
90.0,-20.99851016193023
95.0,-20.998612697777226
100.0,-20.996313380635442
105.0,-20.999301488343768
110.0,-25.34974764798319
115.0,-23.501345775028707
120.0,13.640079678164819
125.0,12.490906116654658
130.0,15.393272033510021
135.0,10.17477987845377
140.0,10.325051349201416
145.0,1.2848438787983802
150.0,-31.87006210661357
155.0,10.933189470223772
160.0,10.701599869624854
165.0,10.081479761334599
170.0,8.897543947289082
175.0,7.767816056719279
180.0,11.8410271626913
185.0,16.843989440163057
190.0,17.516098376070484
195.0,17.524675952519996
200.0,12.443528590608306
205.0,11.427800064416605
210.0,15.316570825871636
215.0,15.075816238622439
220.0,15.022323360105364
225.0,20.62321040027106
230.0,10.913687183531128
235.0,10.9826505964303
240.0,7.89569792331814
245.0,9.607634666764683
250.0,12.328010724084669
255.0,12.135324705112279
260.0,13.104566947430953
265.0,16.356324030629903
270.0,17.86815654966333
275.0,17.48855777917814
280.0,3.7476537609883365
285.0,19.18342456244939
290.0,20.126150549722972
295.0,16.31090353843313
300.0,15.45171755104625
305.0,15.094714295137672
310.0,14.19604823123809
315.0,13.969410222460443
320.0,23.217853264379578
325.0,27.778064367912513
330.0,24.796859313404372
335.0,20.48790931039049
340.0,23.76105072557045
345.0,22.5141708326016
350.0,24.066954741991037
355.0,21.158788582295067
360.0,16.672826565887892
365.0,22.619268790678735
370.0,22.747991811040784
375.0,19.25069236294092
380.0,19.772990278633987
385.0,19.58444216957136
390.0,8.45620770929271
395.0,21.01134252707377
400.0,19.40030987782781
405.0,7.814765263562452
410.0,4.832440607227605
415.0,2.407436167374015
420.0,2.540588979462211
425.0,2.759498598988619
430.0,7.208658843884005
435.0,9.322752446900418
440.0,-9.792684222938718
445.0,-22.558635267277815
450.0,-21.0250157046894
455.0,-21.10740508834905
460.0,-21.111420424652493
465.0,19.34107668639739
470.0,17.099358929863907
475.0,14.17505189928457
480.0,-21.113065625254333
485.0,-21.00123485524683
490.0,-21.52083807165838
495.0,-21.541311732332215
500.0,12.10507543351209
505.0,-42.11944661619211
510.0,-42.13087550493039
515.0,-42.108446505561616
520.0,-42.08785065236099
525.0,-25.15747275911698
530.0,9.064237094153771
535.0,12.06053480542142
540.0,10.78661035901935
545.0,6.3137206341620615
550.0,-33.58059151972804
555.0,-31.91351546502972
560.0,-31.905422246623395
565.0,-24.487777433894582
570.0,-42.06358780153586
575.0,7.586390137308017
580.0,7.804071481563759
585.0,4.263877656393813
590.0,11.05372544871344
595.0,10.645569399465153
600.0,12.258086148216314
605.0,14.358687852198177
610.0,16.24624403955385
615.0,12.995549184640629
620.0,-31.50443178081709
625.0,-31.25328941391672
630.0,-31.324863193960596
635.0,-31.320431229623757
640.0,-26.08909018678442
645.0,12.550104962640358
650.0,3.1310699508067104
655.0,3.205508973272191
660.0,-31.367911643662673
665.0,5.980992445271529
670.0,9.025462303088588
675.0,9.100061066819272
680.0,2.2267505608085925
685.0,11.402135900970311
690.0,11.532907731805919
695.0,7.13872397121486
700.0,-24.086604013162724
705.0,8.87169915071171
710.0,7.09818679126609
715.0,9.20180097372439
720.0,11.032476314621318
725.0,11.93491356698173
730.0,10.949660872882509
735.0,4.135349504833698
740.0,7.008356430548652
745.0,6.754552097294497
750.0,-31.351487148086875
755.0,-31.343064657266492
760.0,-31.18653881937654
765.0,-30.16250210643809
770.0,-20.994569931877297
775.0,-21.004007357977734
780.0,-21.002701056878365
785.0,-26.083940228836134
790.0,-24.822308988338825
795.0,6.983321402822996
800.0,-25.244804593208556
805.0,-26.19102365395974
810.0,13.657146629362082
815.0,4.075116362354017
820.0,-28.520940238163185
825.0,-42.07940076758852
830.0,-42.07965315933136
835.0,-42.07988405451616
840.0,-30.498113053078487
845.0,-30.668976550791065
850.0,-29.528015039601627
855.0,-1.2747863648814994
860.0,-0.01933779022197269
865.0,-0.019276662162178257
870.0,5.46145509312735
875.0,8.536538517913419
880.0,9.477075557467277
885.0,13.32435172882516
890.0,-2.860988470228057
895.0,13.39258833786182
900.0,12.939458576315815
905.0,13.686645382450365
910.0,13.060923167486884
915.0,10.564219951722604
920.0,4.729736496886744
925.0,11.421987650845491
930.0,11.170732502320668
935.0,10.797233884117418
940.0,15.32167685836026
945.0,14.03678311387133
950.0,8.264036911453076
955.0,8.989842564711054
