time_s,esr_bps_hz,window_mean_esr_bps_hz
0.0,22.9227013581886,22.772554474228272
10.0,26.12148844815063,22.772554474228272
20.0,16.950685193499343,22.772554474228272
30.0,13.574780928649652,22.772554474228272
40.0,24.06920028744897,22.772554474228272
50.0,32.996470629432416,22.772554474228272
60.0,43.30989813010027,33.89903185853424
70.0,25.381348516867476,33.89903185853424
80.0,21.932999691838535,33.89903185853424
90.0,22.05317024481107,33.89903185853424
100.0,46.658591364961765,33.89903185853424
110.0,44.058183202626296,33.89903185853424
120.0,29.388060520844718,32.56526183164122
130.0,50.3842334617642,32.56526183164122
140.0,33.75111027652394,32.56526183164122
150.0,9.75504536100278,32.56526183164122
160.0,36.79361082781885,32.56526183164122
170.0,35.319510541892846,32.56526183164122
180.0,35.26931168783166,36.4694396620177
190.0,42.9485844793552,36.4694396620177
200.0,33.256951888380364,36.4694396620177
210.0,28.923710150917564,36.4694396620177
220.0,37.35816924867525,36.4694396620177
230.0,41.059910516946125,36.4694396620177
240.0,55.58303201827515,52.78972724683555
250.0,56.94902864057673,52.78972724683555
260.0,43.48847761845601,52.78972724683555
270.0,57.7490260899271,52.78972724683555
280.0,43.555685464592756,52.78972724683555
290.0,59.41311364918553,52.78972724683555
300.0,34.1282258191259,31.527954650897396
310.0,33.139803293173436,31.527954650897396
320.0,44.120464713077034,31.527954650897396
330.0,50.835591079532804,31.527954650897396
340.0,14.996557770759159,31.527954650897396
350.0,11.947085229716036,31.527954650897396
360.0,12.657449701416029,19.234608268397025
370.0,13.172738305396095,19.234608268397025
380.0,22.636335022323138,19.234608268397025
390.0,23.273437238085194,19.234608268397025
400.0,23.18211787396111,19.234608268397025
410.0,20.485571469200575,19.234608268397025
420.0,13.464629984001158,22.414829170927288
430.0,28.8606184879134,22.414829170927288
440.0,22.423102439563984,22.414829170927288
450.0,20.687478010568203,22.414829170927288
460.0,22.989922085319293,22.414829170927288
470.0,26.063224018197687,22.414829170927288
480.0,8.351879175237302,31.923253914322554
490.0,33.245008997568796,31.923253914322554
500.0,38.49193287421459,31.923253914322554
510.0,35.37603422883476,31.923253914322554
520.0,33.17890363167259,31.923253914322554
530.0,42.89576457840726,31.923253914322554
540.0,28.186955648376273,28.824232184623355
550.0,27.67227430946393,28.824232184623355
560.0,27.55748880294007,28.824232184623355
570.0,31.521451200384593,28.824232184623355
580.0,20.964159705846097,28.824232184623355
590.0,37.04306344072918,28.824232184623355
600.0,19.582123733129837,19.582123733129837
