esr_bps_hz,cdf,window_index,window_style
43.77097362051071,0.08333333333333333,15,dash dot
53.091420531144976,0.16666666666666666,15,dash dot
56.36221296216536,0.25,15,dash dot
56.88601836666844,0.3333333333333333,15,dash dot
56.89331784926773,0.4166666666666667,15,dash dot
58.854504418652766,0.5,15,dash dot
62.04347471829336,0.5833333333333334,15,dash dot
62.665068977009724,0.6666666666666666,15,dash dot
66.26962045092108,0.75,15,dash dot
67.65074389423818,0.8333333333333334,15,dash dot
69.89033204780631,0.9166666666666666,15,dash dot
74.9183742059381,1.0,15,dash dot
