esr_bps_hz,cdf,window_index,window_style
119.91041974461014,0.08333333333333333,55,dash dot
121.38282046692784,0.16666666666666666,55,dash dot
121.62821727735371,0.25,55,dash dot
124.34362892610365,0.3333333333333333,55,dash dot
130.55678569519165,0.4166666666666667,55,dash dot
132.6203767343272,0.5,55,dash dot
134.00632788480505,0.5833333333333334,55,dash dot
134.94680005259877,0.6666666666666666,55,dash dot
135.48209094447236,0.75,55,dash dot
135.8179184452853,0.8333333333333334,55,dash dot
137.20878993804675,0.9166666666666666,55,dash dot
144.18687687492053,1.0,55,dash dot
