esr_bps_hz,cdf,window_index,window_style
125.36141245148039,0.08333333333333333,36,solid
128.72092717884894,0.16666666666666666,36,solid
129.1191554029773,0.25,36,solid
132.11410267142642,0.3333333333333333,36,solid
133.76836348135754,0.4166666666666667,36,solid
133.94145280848264,0.5,36,solid
134.64982345474812,0.5833333333333334,36,solid
136.43721614857128,0.6666666666666666,36,solid
136.8285430770187,0.75,36,solid
138.2464763922958,0.8333333333333334,36,solid
138.89824089173143,0.9166666666666666,36,solid
144.57679604417115,1.0,36,solid
