esr_bps_hz,cdf,window_index,window_style
94.23133405351948,0.08333333333333333,51,dash dot
101.45592658180523,0.16666666666666666,51,dash dot
106.58244267713498,0.25,51,dash dot
106.67899888207697,0.3333333333333333,51,dash dot
106.79428828005926,0.4166666666666667,51,dash dot
109.08954013498075,0.5,51,dash dot
110.77664549534272,0.5833333333333334,51,dash dot
111.68991381271644,0.6666666666666666,51,dash dot
115.38662400199506,0.75,51,dash dot
118.2713914162359,0.8333333333333334,51,dash dot
122.26115111485666,0.9166666666666666,51,dash dot
125.91230135000816,1.0,51,dash dot
