esr_bps_hz,cdf,window_index,window_style
130.54591127318872,0.08333333333333333,10,dotted
139.9942341198077,0.16666666666666666,10,dotted
141.47943833765763,0.25,10,dotted
146.92962669987298,0.3333333333333333,10,dotted
147.84600282270569,0.4166666666666667,10,dotted
151.01257772515785,0.5,10,dotted
151.83086803734534,0.5833333333333334,10,dotted
152.4294509752585,0.6666666666666666,10,dotted
152.80407464608905,0.75,10,dotted
153.4971948706606,0.8333333333333334,10,dotted
160.6043700491817,0.9166666666666666,10,dotted
166.7740127624137,1.0,10,dotted
