time_s,esr_bps_hz,window_mean_esr_bps_hz
0.0,101.29239920068471,70.45679809028226
5.0,84.30359745937545,70.45679809028226
10.0,76.39734195764227,70.45679809028226
15.0,72.12067020083876,70.45679809028226
20.0,71.36413566813198,70.45679809028226
25.0,66.97687845106562,70.45679809028226
30.0,64.00880087158501,70.45679809028226
35.0,63.43790298775082,70.45679809028226
40.0,67.20171253801718,70.45679809028226
45.0,71.3217665996844,70.45679809028226
50.0,65.22974435247652,70.45679809028226
55.0,64.49706197348434,70.45679809028226
60.0,67.52242710178875,70.45679809028226
65.0,74.09726496711458,70.45679809028226
70.0,71.63695604831567,70.45679809028226
75.0,65.02361669582135,70.45679809028226
80.0,67.4661493990035,70.45679809028226
85.0,68.46764583009488,70.45679809028226
90.0,71.78609517044653,70.45679809028226
95.0,61.83251446233119,70.45679809028226
100.0,66.37071037059951,70.45679809028226
105.0,69.03371093316409,70.45679809028226
110.0,65.65002667258744,70.45679809028226
115.0,69.04898965284622,70.45679809028226
120.0,60.53835239812449,70.45679809028226
125.0,71.22690820198244,70.45679809028226
130.0,59.95735224437623,70.45679809028226
135.0,81.96329624919935,70.45679809028226
140.0,71.72471201166206,70.45679809028226
145.0,80.41191770257454,70.45679809028226
150.0,58.08378611741176,70.45679809028226
155.0,71.84937640299411,70.45679809028226
160.0,75.7136291652745,70.45679809028226
165.0,77.63935887699719,70.45679809028226
170.0,91.01856919340001,70.45679809028226
175.0,72.25956365627722,70.45679809028226
180.0,74.51488528947107,70.45679809028226
185.0,69.91262112952002,70.45679809028226
190.0,73.41987480200152,70.45679809028226
195.0,77.62148261454294,70.45679809028226
200.0,72.49359596059102,70.45679809028226
205.0,56.45302581868509,70.45679809028226
210.0,65.2116006655754,70.45679809028226
215.0,65.28762872096215,70.45679809028226
220.0,54.01837526620775,70.45679809028226
225.0,60.8356899686531,70.45679809028226
230.0,62.7484416586344,70.45679809028226
235.0,73.60454159593121,70.45679809028226
240.0,69.52412959036907,70.45679809028226
245.0,79.29421469998475,70.45679809028226
250.0,67.43497134989717,70.45679809028226
255.0,76.165985059067,70.45679809028226
260.0,77.57095861271331,70.45679809028226
265.0,77.23761980331088,70.45679809028226
270.0,66.58446984648332,70.45679809028226
275.0,60.78039072314826,70.45679809028226
280.0,62.82701593367767,70.45679809028226
285.0,67.41346863675754,70.45679809028226
290.0,65.50495094319331,70.45679809028226
295.0,58.34093623402481,70.45679809028226
300.0,68.44421076056113,70.45679809028226
305.0,67.81373872362603,70.45679809028226
310.0,68.19480095145408,70.45679809028226
315.0,66.13102068662435,70.45679809028226
320.0,70.53396173079327,70.45679809028226
325.0,70.69871156956154,70.45679809028226
330.0,68.13087191036102,70.45679809028226
335.0,71.79876853615552,70.45679809028226
340.0,75.25370157098746,70.45679809028226
345.0,81.28297677269157,70.45679809028226
350.0,77.45092446750964,70.45679809028226
355.0,91.44591098750209,70.45679809028226
360.0,74.56896414243674,70.45679809028226
365.0,76.77287357812133,70.45679809028226
370.0,78.64733074216436,70.45679809028226
375.0,90.50538040193096,70.45679809028226
380.0,80.547059730859,70.45679809028226
385.0,88.50944282323961,70.45679809028226
390.0,79.05671159244913,70.45679809028226
395.0,75.47093041295203,70.45679809028226
400.0,78.14900153918079,70.45679809028226
405.0,84.37822442876387,70.45679809028226
410.0,81.53954152893553,70.45679809028226
415.0,75.94030061676689,70.45679809028226
420.0,75.87087958311017,70.45679809028226
425.0,74.04393266300909,70.45679809028226
430.0,71.91330150633928,70.45679809028226
435.0,82.02990619726147,70.45679809028226
440.0,80.67473923172757,70.45679809028226
445.0,75.80597879346217,70.45679809028226
450.0,78.70992642226038,70.45679809028226
455.0,85.23533312433733,70.45679809028226
460.0,77.99766671897405,70.45679809028226
465.0,78.49224260890556,70.45679809028226
470.0,69.10231878730936,70.45679809028226
475.0,69.00686013090458,70.45679809028226
480.0,69.60102648464397,70.45679809028226
485.0,71.50144013399586,70.45679809028226
490.0,75.44509656613208,70.45679809028226
495.0,74.72452002587107,70.45679809028226
500.0,73.35373868415539,70.45679809028226
505.0,69.05018820366274,70.45679809028226
510.0,64.60195722412693,70.45679809028226
515.0,58.98176356459298,70.45679809028226
520.0,61.93945726623824,70.45679809028226
525.0,59.33437834618431,70.45679809028226
530.0,56.45799878734322,70.45679809028226
535.0,56.94798411351696,70.45679809028226
540.0,64.91315468087872,70.45679809028226
545.0,63.486456285158155,70.45679809028226
550.0,64.01257366793578,70.45679809028226
555.0,64.88969189459128,70.45679809028226
560.0,62.28352483308728,70.45679809028226
565.0,59.47268004818189,70.45679809028226
570.0,57.355915428574846,70.45679809028226
575.0,57.14641992237439,70.45679809028226
580.0,50.67976257689921,70.45679809028226
585.0,56.64366881033251,70.45679809028226
590.0,54.93100101339843,70.45679809028226
595.0,53.637109590239675,70.45679809028226
600.0,101.69180171236302,93.49647137970709
605.0,106.35631423084126,93.49647137970709
610.0,95.084790531245,93.49647137970709
615.0,97.77900266734864,93.49647137970709
620.0,103.75210239937394,93.49647137970709
625.0,91.99172464567043,93.49647137970709
630.0,100.23216783646282,93.49647137970709
635.0,107.21414663670723,93.49647137970709
640.0,105.61521928616389,93.49647137970709
645.0,110.96557212450007,93.49647137970709
650.0,107.72905316366095,93.49647137970709
655.0,97.11711265335111,93.49647137970709
660.0,81.43813155378616,93.49647137970709
665.0,76.97113098617547,93.49647137970709
670.0,80.29288158134776,93.49647137970709
675.0,72.88115861114122,93.49647137970709
680.0,87.00774430950915,93.49647137970709
685.0,93.16765384486006,93.49647137970709
690.0,92.64612770876928,93.49647137970709
695.0,101.78992083268099,93.49647137970709
700.0,105.93745053187541,93.49647137970709
705.0,97.20334769116731,93.49647137970709
710.0,91.40032896906754,93.49647137970709
715.0,105.57550066762353,93.49647137970709
720.0,83.41321367711413,93.49647137970709
725.0,98.83210487468948,93.49647137970709
730.0,103.37000503277693,93.49647137970709
735.0,83.05847021523945,93.49647137970709
740.0,95.84384323907456,93.49647137970709
745.0,96.73324914428096,93.49647137970709
750.0,90.21382581487292,93.49647137970709
755.0,103.3441484458097,93.49647137970709
760.0,95.31588551631158,93.49647137970709
765.0,100.47079561779513,93.49647137970709
770.0,99.9564778489665,93.49647137970709
775.0,101.81543336198052,93.49647137970709
780.0,102.7681276826842,93.49647137970709
785.0,95.52528476859895,93.49647137970709
790.0,116.59212979230925,93.49647137970709
795.0,110.36990660611255,93.49647137970709
800.0,118.95426691857998,93.49647137970709
805.0,108.5664356036191,93.49647137970709
810.0,107.19963411038384,93.49647137970709
815.0,117.65709583430804,93.49647137970709
820.0,86.09380233593356,93.49647137970709
825.0,100.1092395843575,93.49647137970709
830.0,96.60247321038439,93.49647137970709
835.0,104.52025393592653,93.49647137970709
840.0,129.37957525013067,93.49647137970709
845.0,97.01244247995703,93.49647137970709
850.0,88.30436490319683,93.49647137970709
855.0,81.66120542316902,93.49647137970709
860.0,62.449300886134374,93.49647137970709
865.0,77.63965277898524,93.49647137970709
870.0,101.16286298686836,93.49647137970709
875.0,87.07694965638764,93.49647137970709
880.0,89.3427905587031,93.49647137970709
885.0,90.88293762145955,93.49647137970709
890.0,85.65604223499865,93.49647137970709
895.0,88.27701135499693,93.49647137970709
900.0,73.479865940076,93.49647137970709
905.0,78.71569485991328,93.49647137970709
910.0,72.74886219048085,93.49647137970709
915.0,107.10547731913181,93.49647137970709
920.0,102.3440295358941,93.49647137970709
925.0,110.90933070436282,93.49647137970709
930.0,105.3966182955613,93.49647137970709
935.0,108.89905134459086,93.49647137970709
940.0,118.96907679729352,93.49647137970709
945.0,108.84664579737992,93.49647137970709
950.0,101.36790244534131,93.49647137970709
955.0,106.86406151301644,93.49647137970709
960.0,107.59378053118877,93.49647137970709
965.0,82.51559398876401,93.49647137970709
970.0,92.27704000081323,93.49647137970709
975.0,89.15304659320708,93.49647137970709
980.0,95.43877171463365,93.49647137970709
985.0,92.35373451594276,93.49647137970709
990.0,82.05502793945128,93.49647137970709
995.0,66.05332942973394,93.49647137970709
1000.0,78.8004099531903,93.49647137970709
1005.0,90.85746334639603,93.49647137970709
1010.0,89.60745675978211,93.49647137970709
1015.0,81.05152420651392,93.49647137970709
1020.0,94.68315545180654,93.49647137970709
1025.0,88.59726584916443,93.49647137970709
1030.0,78.65344403216707,93.49647137970709
1035.0,84.51024749915858,93.49647137970709
1040.0,88.13579786404593,93.49647137970709
1045.0,85.00437885478205,93.49647137970709
1050.0,87.12379911881933,93.49647137970709
1055.0,96.75941653475682,93.49647137970709
1060.0,90.12894058323675,93.49647137970709
1065.0,76.98481587355118,93.49647137970709
1070.0,69.78736839739503,93.49647137970709
1075.0,96.57717939494987,93.49647137970709
1080.0,93.91089432210276,93.49647137970709
1085.0,89.69506205790009,93.49647137970709
1090.0,95.62022772268428,93.49647137970709
1095.0,96.60906502995641,93.49647137970709
1100.0,89.40506692099622,93.49647137970709
1105.0,90.37731421759173,93.49647137970709
1110.0,67.99379902202179,93.49647137970709
1115.0,70.89859960508595,93.49647137970709
1120.0,81.40005227316324,93.49647137970709
1125.0,84.00391358705933,93.49647137970709
1130.0,66.93825916124827,93.49647137970709
1135.0,76.64882826660062,93.49647137970709
1140.0,76.30142496465909,93.49647137970709
1145.0,80.79710510306826,93.49647137970709
1150.0,96.21412131915638,93.49647137970709
1155.0,103.62877818620925,93.49647137970709
1160.0,81.0548771938985,93.49647137970709
1165.0,93.41089566266918,93.49647137970709
1170.0,92.31486330676906,93.49647137970709
1175.0,105.36358813617909,93.49647137970709
1180.0,89.11857128952224,93.49647137970709
1185.0,103.78667995418527,93.49647137970709
1190.0,100.64973521208258,93.49647137970709
1195.0,105.07361339075732,93.49647137970709
1200.0,137.8609724932152,122.01691371586305
1205.0,125.55227320679138,122.01691371586305
1210.0,126.44583427566045,122.01691371586305
1215.0,107.66434909585018,122.01691371586305
1220.0,110.48720032589804,122.01691371586305
1225.0,129.89214236520607,122.01691371586305
1230.0,137.36142690764538,122.01691371586305
1235.0,139.2215445661597,122.01691371586305
1240.0,136.52151177400037,122.01691371586305
1245.0,127.22097364319386,122.01691371586305
1250.0,131.4490387236586,122.01691371586305
1255.0,130.484744816139,122.01691371586305
1260.0,120.18194898736802,122.01691371586305
1265.0,129.5981198331855,122.01691371586305
1270.0,135.94031664344834,122.01691371586305
1275.0,140.72437868293545,122.01691371586305
1280.0,148.8231365956206,122.01691371586305
1285.0,140.09964077507183,122.01691371586305
1290.0,139.2246288769058,122.01691371586305
1295.0,142.5463224750885,122.01691371586305
1300.0,138.19923262167603,122.01691371586305
1305.0,155.79210198384985,122.01691371586305
1310.0,152.9389336045443,122.01691371586305
1315.0,142.3879970854428,122.01691371586305
1320.0,140.22615518447574,122.01691371586305
1325.0,139.8616855819378,122.01691371586305
1330.0,150.52417857404976,122.01691371586305
1335.0,146.96253513668617,122.01691371586305
1340.0,140.693821434185,122.01691371586305
1345.0,143.8714291907906,122.01691371586305
1350.0,139.1218811082065,122.01691371586305
1355.0,120.35539067585357,122.01691371586305
1360.0,122.6600303964536,122.01691371586305
1365.0,121.01954741627789,122.01691371586305
1370.0,117.04311968863237,122.01691371586305
1375.0,123.04965022754976,122.01691371586305
1380.0,126.23114104705647,122.01691371586305
1385.0,138.08839032100144,122.01691371586305
1390.0,142.5438811639321,122.01691371586305
1395.0,138.11012766651154,122.01691371586305
1400.0,139.58588164592345,122.01691371586305
1405.0,140.58041532488207,122.01691371586305
1410.0,127.83291084297488,122.01691371586305
1415.0,137.0872261979832,122.01691371586305
1420.0,126.76114959527062,122.01691371586305
1425.0,129.41441293576267,122.01691371586305
1430.0,114.13154680152411,122.01691371586305
1435.0,120.6313762959984,122.01691371586305
1440.0,112.93624020968201,122.01691371586305
1445.0,118.06219072489885,122.01691371586305
1450.0,119.01777923573931,122.01691371586305
1455.0,119.29725423856073,122.01691371586305
1460.0,116.9856758590481,122.01691371586305
1465.0,109.45512226177087,122.01691371586305
1470.0,113.7121870303271,122.01691371586305
1475.0,116.085896605647,122.01691371586305
1480.0,116.42043113396227,122.01691371586305
1485.0,108.80007389733615,122.01691371586305
1490.0,112.91393080362951,122.01691371586305
1495.0,121.72388576091254,122.01691371586305
1500.0,112.1830667569351,122.01691371586305
1505.0,110.35640655108405,122.01691371586305
1510.0,123.54363228058821,122.01691371586305
1515.0,122.80092388386313,122.01691371586305
1520.0,124.64801917784735,122.01691371586305
1525.0,127.50305191506926,122.01691371586305
1530.0,119.3338975886497,122.01691371586305
1535.0,123.3328535481014,122.01691371586305
1540.0,131.75734557043478,122.01691371586305
1545.0,127.16377537086973,122.01691371586305
1550.0,127.28012851186027,122.01691371586305
1555.0,133.90777882502616,122.01691371586305
1560.0,128.35762543857936,122.01691371586305
1565.0,113.89367175475276,122.01691371586305
1570.0,118.1067247647976,122.01691371586305
1575.0,119.34989318600907,122.01691371586305
1580.0,113.08408664604482,122.01691371586305
1585.0,122.23419629973233,122.01691371586305
1590.0,117.11277910879151,122.01691371586305
1595.0,121.64669158398748,122.01691371586305
1600.0,127.65300248564458,122.01691371586305
1605.0,125.80237261718051,122.01691371586305
1610.0,118.60182597656589,122.01691371586305
1615.0,123.15916779877125,122.01691371586305
1620.0,127.0666775949178,122.01691371586305
1625.0,121.61938352844102,122.01691371586305
1630.0,118.66017966836397,122.01691371586305
1635.0,114.82099439996806,122.01691371586305
1640.0,110.360392454268,122.01691371586305
1645.0,121.61423542008492,122.01691371586305
1650.0,113.86963109437797,122.01691371586305
1655.0,109.39229731692267,122.01691371586305
1660.0,117.57764386139327,122.01691371586305
1665.0,116.43412617027792,122.01691371586305
1670.0,113.09315083044339,122.01691371586305
1675.0,102.95504340906113,122.01691371586305
1680.0,94.93612744410076,122.01691371586305
1685.0,92.06160571603148,122.01691371586305
1690.0,90.557146041171,122.01691371586305
1695.0,89.8664546406398,122.01691371586305
1700.0,96.46020108447767,122.01691371586305
1705.0,91.44663649082591,122.01691371586305
1710.0,117.86623927498366,122.01691371586305
1715.0,124.86230527067636,122.01691371586305
1720.0,128.164502663119,122.01691371586305
1725.0,106.61672646526353,122.01691371586305
1730.0,117.08797055392138,122.01691371586305
1735.0,112.40652619648073,122.01691371586305
1740.0,114.7543832905842,122.01691371586305
1745.0,117.58001492590124,122.01691371586305
1750.0,99.82752883215046,122.01691371586305
1755.0,120.22033277824258,122.01691371586305
1760.0,125.35378408667293,122.01691371586305
1765.0,99.06190113111234,122.01691371586305
1770.0,81.54213077068995,122.01691371586305
1775.0,89.23736654200785,122.01691371586305
1780.0,73.98709821583269,122.01691371586305
1785.0,105.98759433360755,122.01691371586305
1790.0,119.10965140085864,122.01691371586305
1795.0,114.34142179051881,122.01691371586305
1800.0,86.81075403599812,99.46797448428264
1805.0,95.46632498198956,99.46797448428264
1810.0,94.78046711076746,99.46797448428264
1815.0,99.65208357756711,99.46797448428264
1820.0,104.7297087998059,99.46797448428264
1825.0,88.39512279167461,99.46797448428264
1830.0,89.45247311631448,99.46797448428264
1835.0,82.63087461415776,99.46797448428264
1840.0,90.52184783828176,99.46797448428264
1845.0,90.01706337751283,99.46797448428264
1850.0,89.7828750883127,99.46797448428264
1855.0,100.13435053428378,99.46797448428264
1860.0,99.55722547382689,99.46797448428264
1865.0,99.23713959020618,99.46797448428264
1870.0,99.65818319068788,99.46797448428264
1875.0,98.89851753819605,99.46797448428264
1880.0,106.82268780417951,99.46797448428264
1885.0,89.7123041148326,99.46797448428264
1890.0,100.94053007738694,99.46797448428264
1895.0,102.62493935108002,99.46797448428264
1900.0,109.21690294796855,99.46797448428264
1905.0,108.93003276575492,99.46797448428264
1910.0,97.83154355420345,99.46797448428264
1915.0,102.84157403483593,99.46797448428264
1920.0,104.82289824052222,99.46797448428264
1925.0,107.03943995341533,99.46797448428264
1930.0,94.1484795808432,99.46797448428264
1935.0,105.73824617132506,99.46797448428264
1940.0,101.47616569375062,99.46797448428264
1945.0,103.80444101960717,99.46797448428264
1950.0,102.17215108090113,99.46797448428264
1955.0,99.53644878015801,99.46797448428264
1960.0,100.18447797711943,99.46797448428264
1965.0,109.08591841567619,99.46797448428264
1970.0,107.26894113621537,99.46797448428264
1975.0,110.94091148961982,99.46797448428264
1980.0,110.59317436617404,99.46797448428264
1985.0,107.52088032955609,99.46797448428264
1990.0,101.28686016597631,99.46797448428264
1995.0,107.2738752958561,99.46797448428264
2000.0,108.84141189294974,99.46797448428264
2005.0,109.51455874397617,99.46797448428264
2010.0,108.82718233906336,99.46797448428264
2015.0,107.13513215836026,99.46797448428264
2020.0,102.3297835745417,99.46797448428264
2025.0,104.3780593559082,99.46797448428264
2030.0,96.84051227806381,99.46797448428264
2035.0,103.74521167686666,99.46797448428264
2040.0,103.05068128718536,99.46797448428264
2045.0,106.12417702675523,99.46797448428264
2050.0,105.25532340288224,99.46797448428264
2055.0,111.26288807690412,99.46797448428264
2060.0,106.91433230993601,99.46797448428264
2065.0,92.78607246609089,99.46797448428264
2070.0,102.1053352850365,99.46797448428264
2075.0,96.70261325035223,99.46797448428264
2080.0,106.76036552406221,99.46797448428264
2085.0,95.8319409174366,99.46797448428264
2090.0,95.74564199313247,99.46797448428264
2095.0,99.42867578282211,99.46797448428264
2100.0,98.08708911159803,99.46797448428264
2105.0,100.77564663444278,99.46797448428264
2110.0,102.46724925868534,99.46797448428264
2115.0,108.86747851916994,99.46797448428264
2120.0,101.57848961401909,99.46797448428264
2125.0,101.95014717000858,99.46797448428264
2130.0,91.32532465771364,99.46797448428264
2135.0,97.6282571974788,99.46797448428264
2140.0,96.51569485017289,99.46797448428264
2145.0,105.13919180808458,99.46797448428264
2150.0,103.09857526227593,99.46797448428264
2155.0,101.07576567002064,99.46797448428264
2160.0,99.10332985792671,99.46797448428264
2165.0,97.42479020300878,99.46797448428264
2170.0,96.95972663460921,99.46797448428264
2175.0,99.20590059695836,99.46797448428264
2180.0,93.49969130476326,99.46797448428264
2185.0,94.63111259882596,99.46797448428264
2190.0,98.81426438408933,99.46797448428264
2195.0,102.61805248236405,99.46797448428264
2200.0,98.11368302882384,99.46797448428264
2205.0,88.23954016352786,99.46797448428264
2210.0,85.72003885982893,99.46797448428264
2215.0,89.08565919808687,99.46797448428264
2220.0,88.89557415421687,99.46797448428264
2225.0,92.60587637548674,99.46797448428264
2230.0,94.2083804397598,99.46797448428264
2235.0,84.30544815414683,99.46797448428264
2240.0,86.12034054740414,99.46797448428264
2245.0,89.98779298428795,99.46797448428264
2250.0,92.74692045983356,99.46797448428264
2255.0,84.54280894967818,99.46797448428264
2260.0,84.32840999736702,99.46797448428264
2265.0,94.73035263486047,99.46797448428264
2270.0,96.35115450888172,99.46797448428264
2275.0,85.6814061443217,99.46797448428264
2280.0,109.39647756582642,99.46797448428264
2285.0,105.81026629979662,99.46797448428264
2290.0,101.54200879187627,99.46797448428264
2295.0,100.13122364453953,99.46797448428264
2300.0,96.40958441149864,99.46797448428264
2305.0,108.10141571731555,99.46797448428264
2310.0,111.91929510877833,99.46797448428264
2315.0,111.42551069000172,99.46797448428264
2320.0,93.83014796410613,99.46797448428264
2325.0,97.59906733682145,99.46797448428264
2330.0,108.55233693906317,99.46797448428264
2335.0,101.44218678773402,99.46797448428264
2340.0,107.21203297305294,99.46797448428264
2345.0,97.93435809937635,99.46797448428264
2350.0,96.60335522627524,99.46797448428264
2355.0,93.95761811780478,99.46797448428264
2360.0,98.95354504765031,99.46797448428264
2365.0,97.9371516784196,99.46797448428264
2370.0,93.13027368579793,99.46797448428264
2375.0,99.24879538421453,99.46797448428264
2380.0,100.21676478140046,99.46797448428264
2385.0,105.5102358028393,99.46797448428264
2390.0,101.59459399685846,99.46797448428264
2395.0,106.15079229727374,99.46797448428264
2400.0,116.52165327074009,109.63833007471898
2405.0,119.18952202459275,109.63833007471898
2410.0,111.59258059314179,109.63833007471898
2415.0,107.63633725857994,109.63833007471898
2420.0,116.363042084548,109.63833007471898
2425.0,126.17292977958897,109.63833007471898
2430.0,130.9619603264395,109.63833007471898
2435.0,117.28101447984878,109.63833007471898
2440.0,116.7301958593636,109.63833007471898
2445.0,111.07051986202966,109.63833007471898
2450.0,112.8380951815717,109.63833007471898
2455.0,103.42832713031552,109.63833007471898
2460.0,122.1231954678672,109.63833007471898
2465.0,122.65761182732392,109.63833007471898
2470.0,123.52680608567454,109.63833007471898
2475.0,123.86979334993467,109.63833007471898
2480.0,115.46008070932311,109.63833007471898
2485.0,105.69712174369403,109.63833007471898
2490.0,121.23585265102281,109.63833007471898
2495.0,117.19830859588426,109.63833007471898
2500.0,109.21173425696952,109.63833007471898
2505.0,99.80701644292459,109.63833007471898
2510.0,123.22678525775673,109.63833007471898
2515.0,108.1540454297685,109.63833007471898
2520.0,111.82908940213572,109.63833007471898
2525.0,111.15064999082615,109.63833007471898
2530.0,110.79940867270336,109.63833007471898
2535.0,112.30456454485474,109.63833007471898
2540.0,109.96592539114971,109.63833007471898
2545.0,109.57975130726332,109.63833007471898
2550.0,113.72430410409744,109.63833007471898
2555.0,100.29798456859423,109.63833007471898
2560.0,99.14215551118542,109.63833007471898
2565.0,106.6542697732111,109.63833007471898
2570.0,102.2310590519671,109.63833007471898
2575.0,98.9764120688321,109.63833007471898
2580.0,98.91473402160896,109.63833007471898
2585.0,109.9513068324492,109.63833007471898
2590.0,109.12129588289385,109.63833007471898
2595.0,114.39825297718207,109.63833007471898
2600.0,105.40057522909441,109.63833007471898
2605.0,93.43490880980258,109.63833007471898
2610.0,101.99618035003495,109.63833007471898
2615.0,114.29483715730638,109.63833007471898
2620.0,125.89070808057592,109.63833007471898
2625.0,104.89966697591066,109.63833007471898
2630.0,99.7154570482596,109.63833007471898
2635.0,102.8930663868429,109.63833007471898
2640.0,107.71641806552877,109.63833007471898
2645.0,114.23117333902837,109.63833007471898
2650.0,104.87087742764395,109.63833007471898
2655.0,105.6874306823666,109.63833007471898
2660.0,109.08490438929049,109.63833007471898
2665.0,108.01994642271083,109.63833007471898
2670.0,104.82345972606925,109.63833007471898
2675.0,105.27293587261771,109.63833007471898
2680.0,89.09121512244695,109.63833007471898
2685.0,86.78584371217609,109.63833007471898
2690.0,91.0349950372473,109.63833007471898
2695.0,91.27473753997262,109.63833007471898
2700.0,111.63410021634795,109.63833007471898
2705.0,102.22543981682955,109.63833007471898
2710.0,97.9667891930429,109.63833007471898
2715.0,117.13519284841847,109.63833007471898
2720.0,97.3377089849202,109.63833007471898
2725.0,101.77832345323498,109.63833007471898
2730.0,106.35506725801663,109.63833007471898
2735.0,106.4885529168143,109.63833007471898
2740.0,121.82088953983059,109.63833007471898
2745.0,111.66792269435994,109.63833007471898
2750.0,116.55709930399098,109.63833007471898
2755.0,116.08416636506381,109.63833007471898
2760.0,118.96893755553677,109.63833007471898
2765.0,114.19596647281364,109.63833007471898
2770.0,107.8159496673568,109.63833007471898
2775.0,100.05046271381104,109.63833007471898
2780.0,101.95514055213192,109.63833007471898
2785.0,98.7434976018829,109.63833007471898
2790.0,107.37754558049105,109.63833007471898
2795.0,111.65650441390521,109.63833007471898
2800.0,112.14872747809959,109.63833007471898
2805.0,114.72645587751765,109.63833007471898
2810.0,100.5823925503879,109.63833007471898
2815.0,107.58573037293259,109.63833007471898
2820.0,104.84808985514432,109.63833007471898
2825.0,109.34616663491789,109.63833007471898
2830.0,112.05043746986186,109.63833007471898
2835.0,110.1028313255252,109.63833007471898
2840.0,107.92530505285683,109.63833007471898
2845.0,108.01364211174011,109.63833007471898
2850.0,106.28898423198154,109.63833007471898
2855.0,93.43979672146943,109.63833007471898
2860.0,88.8336170554217,109.63833007471898
2865.0,96.62062347370649,109.63833007471898
2870.0,103.05560791300186,109.63833007471898
2875.0,109.72176630223589,109.63833007471898
2880.0,111.15374630068774,109.63833007471898
2885.0,104.9048017568215,109.63833007471898
2890.0,104.53171296613199,109.63833007471898
2895.0,111.8731965057901,109.63833007471898
2900.0,114.66505643178185,109.63833007471898
2905.0,115.02457724402485,109.63833007471898
2910.0,122.83599457404452,109.63833007471898
2915.0,120.23503509725631,109.63833007471898
2920.0,115.61902870585757,109.63833007471898
2925.0,112.72693495302913,109.63833007471898
2930.0,107.10048556217122,109.63833007471898
2935.0,97.88517241543347,109.63833007471898
2940.0,91.60884336779856,109.63833007471898
2945.0,108.93510703134397,109.63833007471898
2950.0,106.03115338511498,109.63833007471898
2955.0,126.45431209080135,109.63833007471898
2960.0,118.59843703542924,109.63833007471898
2965.0,126.53596879623606,109.63833007471898
2970.0,131.01078498444292,109.63833007471898
2975.0,120.26997451037435,109.63833007471898
2980.0,113.70584240928322,109.63833007471898
2985.0,110.25282436249421,109.63833007471898
2990.0,120.75474873198085,109.63833007471898
2995.0,123.36540702756284,109.63833007471898
3000.0,114.48568652836286,127.49703246145764
3005.0,122.37084447592345,127.49703246145764
3010.0,126.45291004771005,127.49703246145764
3015.0,136.0341554027645,127.49703246145764
3020.0,137.3657119148179,127.49703246145764
3025.0,139.7423673501157,127.49703246145764
3030.0,137.34486434186385,127.49703246145764
3035.0,126.03712262751822,127.49703246145764
3040.0,139.62855438315916,127.49703246145764
3045.0,135.96450011036316,127.49703246145764
3050.0,126.988886089725,127.49703246145764
3055.0,119.11554272711786,127.49703246145764
3060.0,107.15439923391276,127.49703246145764
3065.0,112.71725517251512,127.49703246145764
3070.0,119.2388094234417,127.49703246145764
3075.0,120.17972881251929,127.49703246145764
3080.0,116.83760436110984,127.49703246145764
3085.0,106.87956970273511,127.49703246145764
3090.0,111.87810381982337,127.49703246145764
3095.0,120.83509263513805,127.49703246145764
3100.0,124.86875348626971,127.49703246145764
3105.0,113.69356169114002,127.49703246145764
3110.0,125.79100328727343,127.49703246145764
3115.0,125.94562701562195,127.49703246145764
3120.0,134.95834962079957,127.49703246145764
3125.0,133.60364397802041,127.49703246145764
3130.0,129.1751893089036,127.49703246145764
3135.0,134.52269795357108,127.49703246145764
3140.0,147.8271446102331,127.49703246145764
3145.0,142.38310993952015,127.49703246145764
3150.0,147.27012931349958,127.49703246145764
3155.0,141.5756954086682,127.49703246145764
3160.0,126.18493517964566,127.49703246145764
3165.0,152.4854472007127,127.49703246145764
3170.0,145.23053592762204,127.49703246145764
3175.0,137.51619627484448,127.49703246145764
3180.0,137.72558081138118,127.49703246145764
3185.0,135.04806940603928,127.49703246145764
3190.0,125.54169097547845,127.49703246145764
3195.0,137.21745948213717,127.49703246145764
3200.0,139.68478270870372,127.49703246145764
3205.0,133.19631284981642,127.49703246145764
3210.0,145.69112897751245,127.49703246145764
