esr_bps_hz,cdf,window_index,window_style
116.67386996118384,0.08333333333333333,25,dashed
122.19823110876675,0.16666666666666666,25,dashed
124.77627181586018,0.25,25,dashed
125.01596903576986,0.3333333333333333,25,dashed
126.73961506140888,0.4166666666666667,25,dashed
130.0656366735964,0.5,25,dashed
130.41398143526257,0.5833333333333334,25,dashed
131.21163351762524,0.6666666666666666,25,dashed
132.2353982346448,0.75,25,dashed
133.54338018190427,0.8333333333333334,25,dashed
134.30622999443835,0.9166666666666666,25,dashed
136.34196661427538,1.0,25,dashed
