time_s,esr_bps_hz,window_mean_esr_bps_hz
0.0,107.36143786926722,130.57966165616847
5.0,132.1044188233991,130.57966165616847
10.0,134.57741192382545,130.57966165616847
15.0,128.198532254132,130.57966165616847
20.0,130.64343992459004,130.57966165616847
25.0,129.84885169116387,130.57966165616847
30.0,133.2070016244566,130.57966165616847
35.0,134.36216366076673,130.57966165616847
40.0,142.7713554255419,130.57966165616847
45.0,134.8535755681964,130.57966165616847
50.0,127.70728281643642,130.57966165616847
55.0,131.3204682922457,130.57966165616847
60.0,132.5567697557504,121.89854178799658
65.0,124.93698526156825,121.89854178799658
70.0,120.93293163767224,121.89854178799658
75.0,120.38423405307617,121.89854178799658
80.0,118.48736848934705,121.89854178799658
85.0,122.68618615223492,121.89854178799658
90.0,121.04768540197315,121.89854178799658
95.0,118.35437380736033,121.89854178799658
100.0,120.35901623522372,121.89854178799658
105.0,119.83154774657264,121.89854178799658
110.0,119.12110619538589,121.89854178799658
115.0,124.08429671979408,121.89854178799658
120.0,83.1532619760481,107.29344985776798
125.0,103.71277512205073,107.29344985776798
130.0,111.13789485632775,107.29344985776798
135.0,115.77277821866552,107.29344985776798
140.0,109.41459682152767,107.29344985776798
145.0,104.42890529481774,107.29344985776798
150.0,104.10846767291972,107.29344985776798
155.0,111.59969443435568,107.29344985776798
160.0,110.50057046497687,107.29344985776798
165.0,110.55090561119601,107.29344985776798
170.0,113.43515345730063,107.29344985776798
175.0,109.70639436302935,107.29344985776798
180.0,118.94376650128808,109.13207271369693
185.0,117.18103444861792,109.13207271369693
190.0,113.1011650555215,109.13207271369693
195.0,108.27275452299779,109.13207271369693
200.0,104.09506559787121,109.13207271369693
205.0,105.26067917720196,109.13207271369693
210.0,108.21463328254482,109.13207271369693
215.0,112.81943837976401,109.13207271369693
220.0,112.08966481545352,109.13207271369693
225.0,110.92761666949266,109.13207271369693
230.0,101.34917452586308,109.13207271369693
235.0,97.3298795877468,109.13207271369693
240.0,67.5047447190645,72.47371995382933
245.0,69.44229599804201,72.47371995382933
250.0,74.68730617357589,72.47371995382933
255.0,76.08086765893204,72.47371995382933
260.0,71.88785583519021,72.47371995382933
265.0,63.87086922707007,72.47371995382933
270.0,68.39323548284669,72.47371995382933
275.0,85.80437962986095,72.47371995382933
280.0,75.93208519731965,72.47371995382933
285.0,78.84792628532651,72.47371995382933
290.0,72.51147157174283,72.47371995382933
295.0,64.7216016669806,72.47371995382933
300.0,140.62088049035623,138.2869612427757
305.0,139.5439564277375,138.2869612427757
310.0,132.97076888182585,138.2869612427757
315.0,144.44402921659525,138.2869612427757
320.0,140.73483758029164,138.2869612427757
325.0,132.654725149938,138.2869612427757
330.0,130.6510961284463,138.2869612427757
335.0,138.94542127807546,138.2869612427757
340.0,142.19464030989332,138.2869612427757
345.0,144.4758797945358,138.2869612427757
350.0,130.86679949230674,138.2869612427757
355.0,141.3405001633064,138.2869612427757
360.0,90.86288117398932,96.27498322221669
365.0,96.91620618892318,96.27498322221669
370.0,99.84273676822068,96.27498322221669
375.0,98.36330065300746,96.27498322221669
380.0,101.4429538074474,96.27498322221669
385.0,96.57741402090383,96.27498322221669
390.0,94.52193610509347,96.27498322221669
395.0,94.93373963132235,96.27498322221669
400.0,96.2783275584358,96.27498322221669
405.0,95.88340559407226,96.27498322221669
410.0,88.80179418492582,96.27498322221669
415.0,100.87510298025865,96.27498322221669
420.0,95.56832236633123,102.00327646699638
425.0,104.50882055603894,102.00327646699638
430.0,98.98137866744919,102.00327646699638
435.0,100.89741650219189,102.00327646699638
440.0,97.21795687005492,102.00327646699638
445.0,105.60772881918217,102.00327646699638
450.0,102.14363707486936,102.00327646699638
455.0,113.65562689213753,102.00327646699638
460.0,107.4763786170583,102.00327646699638
465.0,107.11348280141759,102.00327646699638
470.0,92.87292548541053,102.00327646699638
475.0,97.99564295181462,102.00327646699638
480.0,131.65604321551632,121.93732746972444
485.0,137.50750346009397,121.93732746972444
490.0,135.22811817198914,121.93732746972444
495.0,136.6396969618865,121.93732746972444
500.0,130.8989468808653,121.93732746972444
505.0,120.12025448654208,121.93732746972444
510.0,123.4864732280831,121.93732746972444
515.0,120.14501516567694,121.93732746972444
520.0,105.25300790408133,121.93732746972444
525.0,100.18978650295644,121.93732746972444
530.0,115.81597350676992,121.93732746972444
535.0,106.30711015223203,121.93732746972444
540.0,146.45642681021488,148.34181051208134
545.0,143.60326839387037,148.34181051208134
550.0,148.40460979274377,148.34181051208134
555.0,155.95302953943633,148.34181051208134
560.0,149.530026727642,148.34181051208134
565.0,145.36345744721385,148.34181051208134
570.0,145.7119090314686,148.34181051208134
575.0,154.63677565650184,148.34181051208134
580.0,139.57141180597512,148.34181051208134
585.0,148.0377468137442,148.34181051208134
590.0,150.20558914213512,148.34181051208134
595.0,152.62747498403016,148.34181051208134
600.0,152.95394801578072,150.18978468401744
605.0,154.67516228231747,150.18978468401744
610.0,150.5709865010722,150.18978468401744
615.0,151.08537410161102,150.18978468401744
620.0,152.2525603248134,150.18978468401744
625.0,152.59210723030412,150.18978468401744
630.0,161.30848743786578,150.18978468401744
635.0,152.3977986894087,150.18978468401744
640.0,151.83715028612204,150.18978468401744
645.0,159.75983961032858,150.18978468401744
650.0,134.06755875707594,150.18978468401744
655.0,128.77644297150917,150.18978468401744
660.0,132.19063003797152,126.36719221832222
665.0,129.66723847175524,126.36719221832222
670.0,132.88127146601363,126.36719221832222
675.0,129.7108297328407,126.36719221832222
680.0,124.02187180191542,126.36719221832222
685.0,123.84936794395531,126.36719221832222
690.0,125.25375389956277,126.36719221832222
695.0,132.97261081863036,126.36719221832222
700.0,126.79839790408596,126.36719221832222
705.0,125.33626760074232,126.36719221832222
710.0,111.42186268371628,126.36719221832222
715.0,122.30220425867728,126.36719221832222
720.0,138.405469812777,138.10207546072473
725.0,134.13244958745494,138.10207546072473
730.0,145.01280289304205,138.10207546072473
735.0,131.09811745582056,138.10207546072473
740.0,136.28548160339366,138.10207546072473
745.0,135.6569596838505,138.10207546072473
750.0,146.1105209008259,138.10207546072473
755.0,137.2346138976582,138.10207546072473
760.0,139.78535142871877,138.10207546072473
765.0,147.63779170969204,138.10207546072473
