esr_bps_hz,cdf,window_index,window_style
49.10436432367254,0.08333333333333333,25,dashed
51.35898035045943,0.16666666666666666,25,dashed
51.37943232657946,0.25,25,dashed
53.07853830173854,0.3333333333333333,25,dashed
54.783285203560496,0.4166666666666667,25,dashed
54.95816763406395,0.5,25,dashed
55.62426968607792,0.5833333333333334,25,dashed
61.58152975024542,0.6666666666666666,25,dashed
62.95421495305402,0.75,25,dashed
63.878676932718115,0.8333333333333334,25,dashed
64.40505293182002,0.9166666666666666,25,dashed
66.54437245958964,1.0,25,dashed
