esr_bps_hz,cdf,window_index,window_style
52.7543710492517,0.08333333333333333,28,solid
56.937205816888294,0.16666666666666666,28,solid
57.24311738612885,0.25,28,solid
58.01889528822385,0.3333333333333333,28,solid
58.52139412255681,0.4166666666666667,28,solid
65.6178091518403,0.5,28,solid
66.28089833982293,0.5833333333333334,28,solid
67.12663023253072,0.6666666666666666,28,solid
69.81861464683286,0.75,28,solid
70.48141903250509,0.8333333333333334,28,solid
82.23907884736734,0.9166666666666666,28,solid
84.41668146737258,1.0,28,solid
