esr_bps_hz,cdf,window_index,window_style
116.82954045255939,0.08333333333333333,6,dotted
120.07252223179616,0.16666666666666666,6,dotted
122.8074211606004,0.25,6,dotted
124.31355473462791,0.3333333333333333,6,dotted
125.81452392639035,0.4166666666666667,6,dotted
126.60384921373742,0.5,6,dotted
126.69424616553565,0.5833333333333334,6,dotted
127.2488889788514,0.6666666666666666,6,dotted
127.71079894295093,0.75,6,dotted
129.9775110797731,0.8333333333333334,6,dotted
130.44913990731172,0.9166666666666666,6,dotted
130.79714774150827,1.0,6,dotted
